timestamp,output,Sensor A,Sensor B,LN08FEEDGFGENACT_VAL0,LN08FEEDGFFEEDER1INTOTAL_VAL0,LN08EXTZ10TC_VAL0,LN08FEEDGFFEEDER4INW_VAL0,LN08FEEDGFFEEDER6INSPD_VAL0,LN08GALADATAINI_I_TRO_VAL0,LN08FEEDGFFEEDER3INW_VAL0,LN08FEEDGFFEEDER5OUTDSP_VAL0,LN08FEEDGFFEEDER5OUTMAX_VAL0,LN08GALADATAINI_P_03_VAL0
2022/11/09 11:39:00,78.06521630965487,Operator C,Operator C,549.6794434,7201.434081999999,144.0,5.937107086,44.94905853,55.46603394,6.95648098,0.5,59.0,45.46819687
2022/11/09 11:38:30,80.16650852945452,Operator C,Operator C,549.897583,7199.166504000001,141.0,6.204512596,43.50853729,55.47824097,7.160281181,0.5,59.0,45.46819687
2022/11/09 11:38:00,79.2636303002268,Operator C,Operator C,549.9405517999999,7196.523926000001,139.0,6.4768667220000005,43.26438904,55.75291443,7.323050499,0.5,59.0,46.14305115
2022/11/09 11:37:30,80.73610491146717,Operator C,Operator C,549.9916992000001,7193.934081999999,137.0,6.74711132,42.19008636,55.89330292,5.477905272999999,0.5,59.0,45.46819687
2022/11/09 11:37:00,81.0487484868558,Operator C,Operator C,550.2043457000001,7191.646973000001,136.0,7.03000927,41.84827423,55.62473679,5.680846214,0.5,59.0,45.721267700000006
2022/11/09 11:36:30,81.42876663790602,Operator C,Operator C,550.0087891,7189.015137,137.0,7.29668045,41.53087616,55.740707400000005,5.887724876,0.5,59.0,45.721267700000006
2022/11/09 11:36:00,79.92825918258976,Operator C,Operator C,550.0933838,7186.73584,139.0,7.575313567999999,41.28672028,55.87499237,6.098052025,0.5,59.0,45.46819687
2022/11/09 11:35:30,77.26251382782806,Operator C,Operator C,550.012207,7184.125488,142.0,7.8562126160000005,41.50646210000001,55.74681091,6.31523037,0.5,59.0,45.721267700000006
2022/11/09 11:35:00,81.10916412261658,Operator C,Operator C,549.9639892999999,7181.825684,146.0,8.109067917,41.84827423,55.88109589,6.517615318,0.5,59.0,46.14305115
2022/11/09 11:34:30,79.68157287851028,Operator C,Operator C,550.0474853999999,7179.215331999999,147.0,5.184230803999999,42.14125824,55.74681091,6.738411902999999,0.5,59.0,45.88998032
2022/11/09 11:34:00,78.82713897342715,Operator C,Operator C,549.9801025,7176.914551000001,146.0,5.452483177,42.40984344,55.88109589,6.945619582999999,0.5,59.0,46.48047638
2022/11/09 11:33:30,80.4321928556153,Operator C,Operator C,549.9544678,7174.285645,143.0,5.732302666,42.11685944,56.00928116,7.161400795,0.5,59.0,45.88998032
2022/11/09 11:33:00,79.56505991984076,Operator C,Operator C,549.9914551,7172.006348000001,140.0,5.996988297000001,41.35996246,56.02759171,7.2640428539999995,0.5,59.0,45.721267700000006
2022/11/09 11:32:30,79.73831917472528,Operator C,Operator C,550.0028076,7169.374512,137.0,6.27780056,42.11685944,55.75291443,5.523813248,0.5,59.0,45.04641342
