,340_VFD_010\Current,355_ZI_040,815_PT_110A,BE_Machine_Speed_FB,SQ_Per_Hour_Shift2,ST325M030\SpeedFB,ST330M010\SpeedFB,ST340M022\AI3,VFD165_OL_Trim,VFD165_SW_Current
1918,58.2031,66.0,93.6931,505.371,749.992,84.8999,406.494,189.209,0.0,0.0
1919,58.0078,61.0,94.8709,505.005,749.992,84.9609,406.494,183.59400000000002,0.0,0.0
1920,57.8125,54.0,94.0975,505.066,749.992,84.8999,406.616,181.396,0.0,0.0
1921,58.3984,47.0,93.3006,504.76099999999997,749.992,84.7778,406.494,175.146,0.0,0.0
1922,57.8125,39.0,94.2428,505.12699999999995,749.992,85.022,406.494,182.25099999999998,0.0,0.0
1923,58.0078,33.0,96.7082,505.12699999999995,749.992,85.2051,406.43300000000005,189.16,0.0,0.0
1924,57.8125,25.0,94.7139,505.066,749.992,84.9609,406.43300000000005,183.081,-31.5127,44.7311
1925,57.8125,19.0,94.6667,505.249,749.992,84.7778,406.43300000000005,175.488,-2.68608,43.6241
1926,35.3516,19.0,94.0504,305.298,749.992,204.834,243.896,174.63400000000001,-2.7274,43.9507
1927,36.9141,22.0,94.5686,345.58099999999996,749.992,210.87599999999998,276.978,170.313,-2.87035,43.9606
1928,58.0078,23.0,95.075,505.005,749.992,84.5337,406.616,192.285,-2.95479,44.1315
1929,58.3984,23.0,96.7631,505.005,749.992,84.8999,406.616,179.66299999999998,-3.03591,44.1297
1930,58.0078,24.0,96.1154,505.005,749.992,84.9609,406.494,190.308,-2.30328,44.0242
1931,58.0078,26.0,93.6225,505.371,749.992,84.8999,406.555,186.035,-2.3862200000000002,44.0696
1932,58.2031,27.0,93.7049,505.18800000000005,749.992,84.7778,406.494,185.864,-2.52616,44.0864
1933,58.2031,29.0,94.2585,505.005,749.992,84.8999,406.37199999999996,189.673,-2.7778,44.0856
1934,58.0078,31.0,93.5243,505.249,749.992,85.083,406.555,176.514,-2.28025,44.0502
1935,58.0078,33.0,93.6931,505.73699999999997,749.992,85.022,406.79900000000004,182.202,-2.17921,44.1676
1936,57.8125,35.0,95.9662,505.31,749.992,84.7168,406.494,182.959,-2.6034599999999997,44.1653
1937,58.2031,38.0,93.0532,504.88300000000004,749.992,84.7778,406.494,191.06400000000002,-2.06122,44.0647
1938,58.0078,40.0,93.4537,505.43199999999996,749.992,85.022,406.616,187.085,-2.22646,44.0634
1939,58.2031,42.0,95.7699,505.31,749.992,84.8389,406.616,191.919,-2.82597,44.0474
1940,58.0078,46.0,93.0925,505.31,749.992,84.7168,406.43300000000005,181.47,-2.85871,44.0609
1941,57.8125,48.0,94.9965,505.49300000000005,749.992,84.6558,406.67699999999996,188.94,-2.95883,44.071000000000005
1942,58.0078,51.0,96.0251,505.18800000000005,749.992,84.8389,406.494,184.351,-2.28378,44.0948
1943,57.8125,54.0,93.43799999999999,505.12699999999995,749.992,84.8999,406.67699999999996,186.67,-2.65937,42.01
1944,58.2031,60.0,93.9954,505.066,749.992,84.7168,406.555,191.77200000000002,-1.68357,37.3915
1945,58.0078,66.0,93.8894,505.066,749.992,84.8389,406.555,178.247,-2.04184,37.3869
1946,58.0078,73.0,96.4883,505.066,749.992,84.8999,406.43300000000005,185.205,-2.0643700000000003,37.3751
1947,58.0078,78.0,93.2888,504.57800000000003,749.992,85.022,406.555,192.505,-2.41685,37.2751
1948,57.8125,85.0,94.3448,505.005,749.992,84.8389,406.494,182.03099999999998,-2.16807,37.3084
1949,58.3984,90.0,94.3174,604.919,749.992,109.802,547.5459999999999,186.89,-2.42,37.218
1950,58.3984,92.0,93.3869,840.0269999999999,749.992,70.1294,697.998,181.61599999999999,-2.5987400000000003,37.2428
1951,57.8125,93.0,93.5675,840.0880000000001,749.992,69.7632,698.4860000000001,185.15599999999998,-1.67515,37.332
1952,58.0078,93.0,95.3381,840.1489999999999,749.992,69.8242,698.4860000000001,188.623,-2.00037,37.3046
1953,58.0078,94.0,94.1878,839.905,749.992,69.7021,698.242,176.245,-2.96438,37.4875
1954,58.0078,95.0,93.4694,840.21,749.992,69.8853,698.4860000000001,186.62099999999998,-2.46936,37.2192
1955,57.8125,95.0,95.2046,840.2710000000001,749.992,69.9463,698.425,183.71599999999998,-2.12257,37.3181
1956,58.0078,93.0,96.2763,840.393,749.992,69.9463,698.7919999999999,195.65400000000002,-0.9937379999999999,44.2318
1957,58.2031,93.0,94.8905,840.332,749.992,69.8242,698.8530000000001,183.35,-1.8333400000000002,37.4496
1958,57.8125,94.0,93.1749,840.454,749.992,69.9463,699.0360000000001,191.602,-3.8129,40.1929
1959,57.8125,93.0,95.0397,840.332,749.992,69.8853,698.669,180.88400000000001,-2.3712,44.018
1960,58.0078,91.0,95.0161,840.454,749.992,69.8853,698.6080000000001,179.077,-1.95291,44.0028
1961,58.2031,91.0,94.2388,840.332,749.992,70.0073,698.975,176.05,-1.76597,44.1856
1962,58.0078,89.0,94.6039,840.1489999999999,749.992,69.9463,698.425,192.114,-2.13307,44.0633
1963,58.0078,87.0,94.6667,840.1489999999999,749.992,70.0073,698.181,196.63099999999997,-2.70093,44.0668
1964,57.8125,86.0,93.6971,840.0880000000001,749.992,69.9463,697.693,182.446,-2.58573,44.2585
1965,58.0078,85.0,93.0493,840.1489999999999,749.992,69.9463,697.937,179.541,-2.60434,44.0967
1966,58.0078,84.0,93.9169,840.21,749.992,69.8242,698.303,181.226,-2.56736,44.0953
1967,57.8125,83.0,93.9365,840.454,749.992,70.0073,697.998,191.528,-2.18625,44.0423
1968,57.8125,82.0,93.5871,840.1489999999999,749.992,69.7632,698.914,179.199,-2.3339,44.1046
1969,57.6172,80.0,96.0447,840.454,749.992,69.8853,698.6080000000001,190.747,-2.55105,44.1703
1970,57.8125,80.0,93.9405,840.2710000000001,749.992,70.0073,698.7919999999999,191.187,-1.34182,37.3056
1971,58.0078,81.0,94.0347,840.454,749.992,69.8242,699.341,183.472,-1.7380400000000003,37.2959
1972,58.0078,82.0,93.2731,840.2710000000001,749.992,70.0073,699.341,176.75799999999998,-1.7619200000000002,37.2766
1973,57.8125,83.0,94.0504,840.454,749.992,69.9463,699.5239999999999,185.01,-1.84037,37.2751
1974,58.0078,84.0,94.9769,840.2710000000001,749.992,70.0073,695.679,191.99200000000002,-2.34999,37.1123
1975,57.6172,85.0,95.0868,840.0269999999999,749.992,69.8242,697.998,190.747,-2.4048599999999998,37.3312
1976,57.6172,85.0,94.4273,840.2710000000001,749.992,70.0073,698.059,187.769,-1.6686400000000001,37.3278
1977,58.0078,86.0,94.6471,840.2710000000001,749.992,69.7632,699.4019999999999,188.745,-1.59762,37.3051
1978,57.8125,88.0,94.7413,840.393,749.992,70.0073,698.975,189.209,-1.8591900000000001,37.4414
1979,57.8125,83.0,94.9769,840.2710000000001,749.992,69.8242,699.158,179.88299999999998,-3.62385,43.9217
1980,57.8125,78.0,95.1457,840.21,749.992,69.9463,699.158,181.519,-1.9159700000000002,44.2224
1981,57.8125,77.0,91.5575,840.0880000000001,749.992,70.1294,698.669,185.52200000000002,-1.8058900000000002,37.3064
1982,57.6172,78.0,93.8109,840.21,749.992,69.8853,699.4630000000001,196.68,-1.93976,37.1413
1983,57.8125,79.0,94.2663,840.0880000000001,749.992,70.0684,698.6080000000001,185.327,-1.9109900000000002,37.2057
1984,57.6172,79.0,93.4262,840.332,749.992,69.7632,698.425,183.71599999999998,-2.3919,37.3029
1985,58.2031,80.0,94.2663,840.332,749.992,69.8853,698.73,180.24900000000002,-2.2044099999999998,37.189
1986,58.0078,81.0,93.7756,840.2710000000001,749.992,69.8242,698.547,183.423,-2.11362,37.2394
1987,57.8125,82.0,95.1378,840.332,749.992,70.0684,698.059,186.768,-1.66944,37.1135
1988,58.2031,82.0,94.3919,840.21,749.992,69.9463,698.303,188.81799999999998,-2.38765,37.3181
1989,57.8125,82.0,95.34200000000001,840.2710000000001,749.992,70.0684,698.914,194.043,-2.17822,42.6341
1990,58.0078,81.0,95.0083,840.393,749.992,69.9463,699.341,180.24900000000002,-2.1475,42.8004
1991,57.6172,80.0,94.4312,840.21,749.992,69.8853,699.2189999999999,179.15,-0.8378129999999999,42.6942
1992,57.8125,80.0,94.6393,840.21,749.992,69.8853,698.303,188.50099999999998,-2.41115,42.8633
1993,57.8125,79.0,94.8159,840.21,749.992,69.8242,698.8530000000001,185.62,-2.43693,42.9307
1994,57.6172,79.0,95.1693,839.966,749.992,69.9463,698.6080000000001,184.766,-2.48373,42.4977
1995,57.8125,78.0,95.3381,840.21,749.992,70.0684,698.547,188.11,-2.5427,44.1035
1996,57.6172,78.0,96.2842,840.393,749.992,69.9463,698.6080000000001,193.579,-2.26142,44.1099
1997,57.8125,76.0,95.1535,840.21,749.992,69.7632,698.425,175.36599999999999,-2.3355200000000003,44.2172
1998,57.6172,76.0,95.3263,840.393,749.992,69.8242,698.914,179.419,-2.0827299999999997,44.0726
1999,57.6172,74.0,95.1025,840.2710000000001,749.992,69.8853,698.3639999999999,187.59799999999998,-3.22064,44.258
2000,57.6172,73.0,95.4441,840.2710000000001,749.992,69.9463,698.914,187.646,-3.4526,44.1855
2001,57.6172,71.0,96.1036,840.332,749.992,69.8242,699.28,183.00799999999998,-4.27073,43.9161
2002,57.6172,68.0,95.181,840.2710000000001,749.992,70.0073,699.158,190.088,-3.32075,44.1527
2003,57.8125,65.0,95.3263,840.2710000000001,749.992,69.8242,698.73,183.78900000000002,-1.55409,44.2512
2004,57.6172,64.0,95.1182,840.21,749.992,70.0684,697.998,181.274,-2.0958,44.0836
2005,57.6172,62.0,94.6196,840.1489999999999,749.992,69.8853,698.059,190.55200000000002,-1.68307,44.0383
2006,57.8125,61.0,95.4637,840.1489999999999,749.992,69.8853,698.12,189.40400000000002,-2.23595,44.0829
2007,57.8125,60.0,94.6785,840.393,749.992,69.9463,698.4860000000001,188.50099999999998,-1.9542,44.1237
2008,57.8125,58.0,95.8288,840.21,749.992,69.8853,699.28,178.78400000000002,-1.06227,44.1028
2009,57.8125,57.0,94.8238,840.2710000000001,749.992,69.8853,698.914,183.35,-2.1650099999999997,44.1335
2010,57.8125,55.0,96.2842,840.454,749.992,69.7632,699.5239999999999,188.745,-1.10579,44.0121
2011,57.8125,54.0,97.2028,737.732,749.992,84.7778,523.9259999999999,172.632,-2.3607,44.1077
2012,58.0078,55.0,95.2517,646.423,749.992,103.57700000000001,606.0790000000001,180.688,-1.05916,44.1658
2013,57.8125,57.0,94.7256,605.1030000000001,749.992,109.863,547.607,196.41099999999997,-1.2087700000000001,44.0313
2014,57.8125,60.0,95.3184,604.8580000000001,749.992,110.16799999999999,547.302,182.202,-1.7707700000000002,44.1131
2015,58.0078,62.0,94.9023,605.0419999999999,749.992,109.619,547.424,181.61599999999999,-0.827242,44.0701
2016,57.8125,63.0,95.9505,604.8580000000001,749.992,110.046,547.485,183.667,0.0,0.0
2017,58.0078,55.0,95.3145,505.12699999999995,749.992,84.8999,406.555,176.05,0.0,0.0
2018,57.8125,47.0,95.9623,504.88300000000004,749.992,85.022,406.37199999999996,186.377,0.0,0.0
2019,58.0078,39.0,94.4979,505.005,749.992,84.9609,406.616,197.852,0.0,0.0
2020,57.8125,31.0,96.0918,505.12699999999995,749.992,84.8389,406.555,192.993,0.0,0.0
2021,57.8125,25.0,94.5568,505.18800000000005,749.992,84.8389,406.616,184.424,0.0,0.0
2022,37.5977,19.0,95.5854,315.43,749.992,200.928,252.014,159.30200000000002,-3.93353,44.0627
2023,36.8164,18.0,95.0279,305.05400000000003,749.992,205.017,243.896,173.975,-3.4570800000000004,43.5549
2024,36.7188,20.0,94.2271,305.42,749.992,204.71200000000002,243.896,205.396,-3.10716,43.7466
2025,38.4766,23.0,70.4405,80.2002,749.992,36.7432,24.0479,160.4,-3.16184,43.7097
2026,0.0,22.0,71.1432,80.2002,749.992,36.7432,23.9868,242.017,0.0,0.0
2027,0.0,21.0,71.63,79.9561,749.992,36.7432,23.8647,133.643,-2.63278,43.9574
2028,0.0,24.0,68.8505,80.0171,749.992,36.7432,23.9258,212.354,-1.50187,43.9133
2029,0.0,30.0,71.2767,79.895,749.992,36.7432,23.8647,184.30200000000002,-0.382025,44.1458
2030,0.0,37.0,71.7085,80.3833,749.992,36.7432,23.9868,155.249,-1.50264,44.1274
2031,0.0,46.0,71.1824,79.9561,749.992,36.7432,23.9868,235.986,-1.53036,44.1103
2032,0.0,55.0,71.8852,98.4497,749.992,45.4712,42.0532,131.836,-1.0757,44.2804
2033,57.6172,62.0,98.9538,491.51599999999996,749.992,157.043,393.066,197.46099999999998,-1.11191,44.1489
2034,58.2031,57.0,96.4962,504.944,749.992,84.8999,406.494,164.25799999999998,0.0,0.0
2035,58.2031,50.0,94.7767,504.944,749.992,84.9609,406.616,178.101,0.0,0.0
2036,58.3984,43.0,91.6242,505.005,749.992,85.022,406.43300000000005,177.979,0.0,0.0
2037,58.2031,36.0,95.3616,505.066,749.992,84.8999,406.555,188.94,-1.7589099999999998,43.5463
2038,58.3984,33.0,95.7424,504.944,749.992,84.8389,406.37199999999996,196.875,-2.4319900000000003,43.7741
2039,58.3984,35.0,95.7267,505.249,749.992,85.022,406.616,186.89,-1.38589,44.1344
2040,58.2031,38.0,94.2899,505.49300000000005,749.992,84.8389,406.616,172.363,-1.4904899999999999,44.1606
2041,58.2031,41.0,95.287,504.944,749.992,84.9609,406.43300000000005,185.791,-1.58492,44.0893
2042,58.0078,43.0,95.3106,504.88300000000004,749.992,84.8389,406.43300000000005,181.61599999999999,-1.31479,44.0026
2043,58.2031,46.0,94.9847,505.066,749.992,84.9609,406.494,177.68599999999998,-1.7178200000000001,44.1302
2044,58.2031,48.0,94.8709,504.944,749.992,84.9609,406.555,179.15,-0.9263600000000001,44.0765
2045,58.2031,48.0,95.2438,505.12699999999995,749.992,84.8389,406.43300000000005,179.297,-1.4188,44.0242
2046,58.2031,44.0,95.0593,505.371,749.992,84.8999,406.494,182.25099999999998,0.0,0.0
2047,58.0078,36.0,96.0172,505.066,749.992,85.022,406.555,193.726,-1.45011,43.6932
2048,58.3984,34.0,94.1289,505.12699999999995,749.992,84.8389,406.494,193.921,1.96685,44.1497
2049,58.0078,33.0,93.9483,505.55400000000003,749.992,84.8999,406.73800000000006,187.13400000000001,-1.14925,43.902
2050,58.0078,30.0,94.3331,504.76099999999997,749.992,84.8999,406.494,182.959,-10.3429,43.2693
2051,58.0078,23.0,96.3745,504.82199999999995,749.992,84.9609,406.494,180.518,-1.7841599999999997,43.6012
2052,58.0078,22.0,93.8502,505.18800000000005,749.992,85.022,406.555,183.667,-1.12589,44.1035
2053,57.8125,22.0,95.2203,505.18800000000005,749.992,84.8999,406.616,196.045,-0.047521,44.1337
2054,57.8125,24.0,94.3291,505.249,749.992,84.8999,406.494,184.81400000000002,-1.5567600000000001,44.1143
2055,58.0078,26.0,94.7649,505.12699999999995,749.992,84.9609,406.616,189.453,-1.47075,44.1616
2056,57.8125,30.0,94.0268,505.005,749.992,84.8999,406.555,192.822,-1.44319,44.0637
2057,58.0078,33.0,94.6039,505.12699999999995,749.992,84.8999,406.555,180.64,-1.79597,44.1031
2058,58.0078,37.0,94.3291,505.249,749.992,85.022,406.616,198.364,-1.04375,44.1537
2059,58.0078,40.0,95.7621,504.82199999999995,749.992,85.022,406.43300000000005,195.703,-1.28566,44.0629
2060,58.0078,43.0,95.1025,504.7,749.992,84.8999,406.555,183.93599999999998,-0.97911,44.1059
2061,58.2031,47.0,95.9937,505.18800000000005,749.992,84.8389,406.555,200.928,-1.27521,44.026
2062,58.0078,50.0,95.5815,505.55400000000003,749.992,84.7778,406.555,195.02,-1.8840299999999999,44.059
2063,58.0078,53.0,96.1978,504.944,749.992,85.022,406.43300000000005,181.665,-1.68855,44.2118
2064,58.0078,57.0,95.1535,505.066,749.992,84.9609,406.43300000000005,186.62099999999998,-0.9269700000000001,44.1435
2065,57.8125,61.0,95.6364,504.944,749.992,84.8389,406.616,180.24900000000002,-0.622401,44.1473
2066,58.0078,64.0,95.5069,505.249,749.992,84.8389,406.67699999999996,176.05,-1.43959,44.1595
2067,58.0078,68.0,95.8484,504.944,749.992,85.022,406.311,199.829,-1.62429,44.1789
2068,57.8125,71.0,95.8563,505.18800000000005,749.992,84.9609,406.616,185.4,-1.39796,44.1141
2069,58.2031,74.0,96.2999,505.12699999999995,749.992,84.7168,406.43300000000005,187.012,-1.7298799999999999,44.0728
2070,58.0078,78.0,95.9387,504.76099999999997,749.992,84.7778,406.43300000000005,193.67700000000002,0.175817,44.2652
2071,57.8125,82.0,95.7974,505.066,749.992,85.022,406.494,186.108,-0.386291,37.6078
2072,57.8125,89.0,96.1075,505.12699999999995,749.992,85.022,406.555,194.092,-1.3196,37.7672
2073,58.0078,95.0,95.2321,504.88300000000004,749.992,84.7778,406.494,203.71099999999998,-0.651022,37.4835
2074,57.8125,99.0,92.0521,765.564,749.992,79.0405,521.24,188.574,-1.15457,37.5028
2075,58.0078,100.0,94.3998,840.21,749.992,69.9463,698.242,177.222,-3.07343,44.1638
2076,58.2031,96.0,93.9915,840.1489999999999,749.992,69.8853,698.6080000000001,186.255,0.0265164,44.263000000000005
2077,58.0078,96.0,94.9533,840.2710000000001,749.992,70.0073,698.4860000000001,190.03900000000002,-1.80165,38.0514
2078,58.0078,88.0,95.8092,706.421,749.992,93.689,566.956,182.104,0.0,0.0
2079,58.0078,79.0,95.7778,505.12699999999995,749.992,84.8389,406.494,179.88299999999998,0.0,0.0
2080,58.0078,72.0,95.34200000000001,504.82199999999995,749.992,85.022,406.43300000000005,191.016,0.0,0.0
2081,58.0078,62.0,94.8199,504.88300000000004,749.992,84.9609,406.494,179.028,0.0,0.0
2082,58.0078,58.0,95.5029,505.55400000000003,749.992,84.7778,406.616,189.40400000000002,-12.032,43.7627
2083,58.0078,52.0,95.1967,505.43199999999996,749.992,84.8999,406.616,198.486,-28.0533,43.693000000000005
2084,57.8125,44.0,94.1839,505.31,749.992,84.9609,406.43300000000005,178.955,-0.9150290000000001,43.3954
2085,57.8125,43.0,95.5069,505.371,749.992,84.8999,406.73800000000006,191.06400000000002,-1.3261,44.1231
2086,57.8125,39.0,95.7778,504.82199999999995,749.992,84.7778,406.616,185.01,0.0,0.0
2087,58.0078,32.0,94.7767,505.066,749.992,84.8389,406.555,182.69,0.0,0.0
2088,34.7656,27.0,94.6942,271.851,749.992,208.06900000000002,216.675,172.583,0.0,0.0
2089,40.0391,25.0,69.8202,79.5898,749.992,36.7432,23.8647,180.24900000000002,-9.91555,44.1618
2090,0.0,24.0,68.6738,80.2002,749.992,36.7432,23.9868,215.771,0.0,44.658
2091,0.0,23.0,69.4865,79.834,749.992,36.7432,23.9868,145.11700000000002,-7.10837,44.3745
2092,0.0,22.0,68.9212,79.7119,749.992,36.7432,23.8037,196.362,-28.0892,44.2411
2093,0.0,22.0,68.9958,80.2612,749.992,36.7432,24.1089,194.165,-26.4846,44.2941
2094,0.0,22.0,69.0154,80.1392,749.992,36.7432,23.9258,152.417,-3.0186900000000003,43.6916
2095,0.0,22.0,68.2695,80.1392,749.992,36.7432,23.9868,246.94799999999998,-4.057259999999999,43.6066
2096,0.0,22.0,68.9055,80.0171,749.992,36.7432,23.9868,139.55100000000002,-3.03497,43.6627
2097,0.0,22.0,64.6538,79.895,749.992,36.7432,23.8647,197.51,-2.85365,43.665
2098,0.0,22.0,69.09,79.834,749.992,36.7432,23.8647,212.354,-3.1168,43.6279
2099,0.0,22.0,69.1685,80.0781,749.992,36.7432,23.9258,127.56299999999999,-3.09428,43.6959
2100,0.0,22.0,69.4629,80.1392,749.992,36.7432,23.9868,246.826,-2.4597599999999997,43.6217
2101,0.0,22.0,69.1214,79.834,749.992,36.7432,23.9868,136.475,-2.6533900000000004,43.6855
2102,0.0,22.0,68.5364,80.1392,749.992,36.7432,23.8037,176.245,-3.1581200000000003,43.653
2103,0.0,23.0,69.0507,79.895,749.992,36.7432,23.9258,223.169,-2.91597,43.5896
2104,0.0,22.0,69.0664,80.0781,749.992,36.7432,24.0479,116.235,-2.84933,43.638000000000005
2105,0.0,22.0,69.0272,80.0781,749.992,36.7432,24.0479,257.275,-2.91571,43.6253
2106,0.0,22.0,69.2117,79.9561,749.992,36.7432,23.9258,147.095,-2.2541700000000002,43.5813
2107,0.0,22.0,68.8976,79.9561,749.992,36.7432,23.9258,216.21099999999998,-2.87664,43.6735
2108,0.0,22.0,69.7691,0.183105,749.992,0.0,0.0610352,192.16299999999998,-2.76589,43.691
2109,0.0,22.0,69.35300000000001,24.9634,749.992,0.0,0.0,110.352,-3.4908900000000003,43.5874
2110,0.0,22.0,69.6396,20.2637,749.992,0.0,0.0,259.52099999999996,-1.9767099999999997,43.7089
2111,0.0,22.0,70.0086,7.995610000000001,749.992,0.0,0.0,257.471,-2.92184,43.6326
2112,0.0,22.0,69.196,7.93457,749.992,0.0,0.0,227.93,-2.84421,43.656000000000006
2113,0.0,22.0,68.984,7.93457,749.992,0.0,0.0,192.16299999999998,-3.92719,43.5767
2114,0.0,22.0,69.7731,7.93457,749.992,0.0,0.0,94.8242,-3.7930599999999997,43.5683
2115,0.0,22.0,69.9929,7.93457,749.992,0.0,0.0,81.4209,-3.25847,43.607
2116,0.0,23.0,70.1146,7.995610000000001,749.992,0.0,0.0,78.0762,-3.0463,43.6033
2117,0.0,22.0,69.7142,7.93457,749.992,0.0,0.0,78.9795,-3.4331300000000002,43.6063
2118,0.0,22.0,70.3737,7.995610000000001,749.992,0.0,0.0,123.73,-3.27535,43.626999999999995
2119,0.0,22.0,69.6828,7.93457,749.992,0.0,0.0,143.628,-3.65055,43.5955
2120,0.0,22.0,69.2313,7.873539999999999,749.992,0.0,0.0,174.39,-3.9666300000000003,43.5441
2121,0.0,22.0,69.3412,7.93457,749.992,0.0,0.0,245.435,0.0,0.0
2122,0.0,23.0,69.8123,7.995610000000001,749.992,0.0,0.0,267.798,0.0,0.0
2123,0.0,22.0,69.5257,7.995610000000001,749.992,0.0,0.0,228.394,0.0,0.0
2124,0.0,22.0,69.7417,7.995610000000001,749.992,0.0,0.0,236.523,0.0,0.0
2125,0.0,22.0,69.7574,7.995610000000001,749.992,0.0,0.0,169.21400000000003,0.0,0.0
2126,0.0,22.0,69.7417,7.995610000000001,749.992,0.0,0.0,138.916,0.0,0.0
2127,0.0,22.0,69.4669,7.93457,749.992,0.0,0.0,141.577,0.0,0.0
2128,0.0,22.0,69.6474,7.873539999999999,749.992,0.0,0.0,107.20200000000001,0.0,0.0
2129,0.0,22.0,69.5415,7.873539999999999,749.992,0.0,0.0,106.226,0.0,0.0
2130,0.0,22.0,69.6278,7.93457,749.992,0.0,0.0,129.98,0.0,0.0
2131,0.0,22.0,68.4501,7.995610000000001,749.992,0.0,0.0,135.034,0.0,0.0
2132,0.0,22.0,69.7024,7.995610000000001,749.992,0.0,0.0,215.308,0.0,0.0
2133,0.0,22.0,68.7877,7.995610000000001,749.992,0.0,0.0,225.171,0.0,0.0
2134,0.0,22.0,68.7406,0.0,749.992,0.0,0.0,161.35299999999998,0.0,0.0
2135,0.0,22.0,69.6278,0.0,749.992,0.0,0.0,143.188,0.0,0.0
2136,0.0,22.0,69.2706,0.0,749.992,0.0,0.0,141.309,0.0,0.0
2137,0.0,22.0,68.0771,0.0,749.992,0.0,0.0,140.991,0.0,0.0
2138,0.0,22.0,69.5218,0.0,749.992,0.0,0.0,140.015,0.0,0.0
2139,0.0,22.0,69.3452,0.0,749.992,0.0,0.0,138.745,0.0,0.0
2140,0.0,22.0,68.6895,0.0,749.992,0.0,0.0,137.817,0.0,0.0
2141,0.0,22.0,68.4383,0.0,749.992,0.0,0.0,136.548,0.0,0.0
2142,0.0,22.0,69.1489,0.0,749.992,0.0,0.0,135.498,0.0,0.0
2143,0.0,22.0,69.4158,0.0,749.992,0.0,0.0,135.254,0.0,0.0
2144,0.0,22.0,68.7288,0.0,749.992,0.0,0.0,134.47299999999998,0.0,0.0
2145,0.0,22.0,69.7849,0.0,749.992,0.0,0.0,133.447,0.0,0.0
2146,0.0,22.0,68.6621,0.0,749.992,0.0,0.0,132.886,0.0,0.0
2147,0.0,22.0,68.7916,0.0,749.992,0.0,0.0,131.445,0.0,0.0
2148,0.0,22.0,69.0232,0.0,749.992,0.0,0.0,130.811,0.0,0.0
2149,0.0,22.0,69.0429,0.0,749.992,0.0,0.0,130.566,0.0,0.0
2150,0.0,22.0,68.8152,0.0,749.992,0.0,0.0,129.98,0.0,0.0
2151,0.0,22.0,68.9486,0.0,749.992,0.0,0.0,129.297,0.0,0.0
2152,0.0,22.0,70.0793,0.0,749.992,0.0,0.0,128.931,0.0,0.0
2153,0.0,22.0,69.6396,0.0,749.992,0.0,0.0,127.905,0.0,0.0
2154,0.0,22.0,69.6278,0.0,749.992,0.0,0.0,127.515,0.0,0.0
2155,0.0,22.0,70.1696,0.0,749.992,0.0,0.0,126.56299999999999,0.0,0.0
2156,0.0,22.0,65.3251,0.0,749.992,0.0,0.0,126.34299999999999,0.0,0.0
2157,0.0,22.0,69.7966,0.0,749.992,0.0,0.0,126.221,0.0,0.0
2158,0.0,22.0,70.4012,0.0,749.992,0.0,0.0,126.05,0.0,0.0
2159,0.0,22.0,70.04,0.0,749.992,0.0,0.0,125.0,0.0,0.0
2160,0.0,22.0,69.7652,0.0,749.992,0.0,0.0,124.023,0.0,0.0
2161,0.0,22.0,79.7918,0.0,749.992,0.0,0.0,123.90100000000001,0.0,0.0
2162,0.0,22.0,59.9703,0.0,749.992,0.0,0.0,123.90100000000001,0.0,0.0
2163,0.0,22.0,59.1341,0.0,749.992,0.0,0.0,123.193,0.0,0.0
2164,0.0,22.0,58.8828,0.0,749.992,0.0,0.0,122.876,0.0,0.0
2165,0.0,22.0,60.1587,0.0,749.992,0.0,0.0,122.29,0.0,0.0
2166,0.0,22.0,59.1341,0.0,749.992,0.0,0.0,122.29,0.0,0.0
2167,0.0,22.0,59.8329,0.0,749.992,0.0,0.0,120.874,0.0,0.0
2168,0.0,22.0,59.3264,0.0,749.992,0.0,0.0,120.679,0.0,0.0
2169,0.0,22.0,59.3893,0.0,749.992,0.0,0.0,119.604,0.0,0.0
2170,0.0,22.0,58.9182,0.0,749.992,0.0,0.0,119.09200000000001,0.0,0.0
2171,0.0,22.0,59.4403,0.0,749.992,0.0,0.0,118.994,0.0,0.0
2172,0.0,22.0,58.8122,0.0,749.992,0.0,0.0,119.775,0.0,0.0
2173,0.0,22.0,58.8436,0.0,749.992,0.0,0.0,118.23700000000001,0.0,0.0
2174,0.0,22.0,59.193000000000005,0.0,749.992,0.0,0.0,118.042,0.0,0.0
2175,0.0,22.0,59.3186,0.0,749.992,0.0,0.0,118.042,0.0,0.0
2176,0.0,22.0,59.0359,0.0,749.992,0.0,0.0,118.994,0.0,0.0
2177,0.0,22.0,60.1587,0.0,749.992,0.0,0.0,117.01700000000001,0.0,0.0
2178,0.0,22.0,58.1173,0.0,749.992,0.0,0.0,116.18700000000001,0.0,0.0
2179,0.0,22.0,59.5973,0.0,749.992,0.0,0.0,116.895,0.0,0.0
2180,0.0,22.0,59.2558,0.0,749.992,0.0,0.0,115.601,0.0,0.0
2181,0.0,22.0,59.4128,0.0,749.992,0.0,0.0,114.941,0.0,0.0
2182,0.0,22.0,59.1616,0.0,749.992,0.0,0.0,114.74600000000001,0.0,0.0
2183,0.0,22.0,59.0006,0.0,749.992,0.0,0.0,114.50200000000001,0.0,0.0
2184,0.0,22.0,58.8436,0.0,749.992,0.0,0.0,114.16,0.0,0.0
2185,0.0,22.0,59.2165,0.0,749.992,0.0,0.0,113.867,0.0,0.0
2186,0.0,22.0,58.6905,0.0,749.992,0.0,0.0,113.867,0.0,0.0
2187,0.0,22.0,58.8553,0.0,749.992,0.0,0.0,113.59899999999999,0.0,0.0
