SPC1__Axis__Drive_Load,SPC1__Motor__Current,SPC1__Motor__Torque,SPCS1__Axis__Drive_Load,SPCS1__Motor__Current,SPCS1__Motor__Power,SPCS1__Motor__Torque,prog
11.61099574,3.236372833,20.42539331,22.1214926,5.389425758,3316.222183,17.51065764,_N_MPF_DIR_N_YZ00007675_MPF
9.513053094,2.658839633,16.7005574,20.64389597,5.021959881,3090.181684,16.43521301,_N_MPF_DIR_N_YZ00007675_MPF
11.19051046,3.117322748,19.58900432,21.49782907,5.239399889,3225.410837,17.0791223,_N_MPF_DIR_N_YZ00007675_MPF
10.46043691,2.926668652,18.41139309,20.13871599,4.901985796,3017.267323,16.08542895,_N_MPF_DIR_N_YZ00007675_MPF
11.09362336,3.108440654,19.5695,21.39714048,5.206494771,3206.296538,17.0009683,_N_MPF_DIR_N_YZ00007675_MPF
12.41895493,3.480227101,21.97562391,22.6092725,5.505133181,3389.468459,17.93997522,_N_MPF_DIR_N_YZ00007675_MPF
12.96918637,3.622309762,22.82134269,22.1517498,5.393211457,3320.37832,17.63152733,_N_MPF_DIR_N_YZ00007675_MPF
12.84277198,3.580800074,22.57106065,21.57003188,5.22826868,3231.672156,17.0554497,_N_MPF_DIR_N_YZ00007675_MPF
12.96740301,3.617109038,22.86526483,21.61350012,5.239960511,3225.757133,17.07842759,_N_MPF_DIR_N_YZ00007675_MPF
15.99033777,4.434277068,27.90522238,21.48889643,5.230682368,3222.106219,17.02415297,_N_MPF_DIR_N_YZ00007675_MPF
16.61429839,4.612575527,29.06249716,22.04475401,5.359193017,3303.072216,17.47168182,_N_MPF_DIR_N_YZ00007675_MPF
15.13028731,4.236447288,26.68979701,21.52065905,5.244468564,3229.55799,17.08225672,_N_MPF_DIR_N_YZ00007675_MPF
15.90075393,4.411309575,27.79846588,21.18713197,5.165567182,3180.428042,16.86461424,_N_MPF_DIR_N_YZ00007675_MPF
11.63215258,3.234171951,20.38393069,22.59779612,5.495167849,3383.708544,17.92823055,_N_MPF_DIR_N_YZ00007675_MPF
14.20213271,3.968371561,25.03590882,20.50752053,4.994117895,3071.488037,16.24412556,_N_MPF_DIR_N_YZ00007675_MPF
12.23065241,3.387080536,21.31995317,21.17658999,5.149440781,3176.041008,16.79708459,_N_MPF_DIR_N_YZ00007675_MPF
11.81802627,3.29807013,20.76877618,22.51070261,5.491305681,3379.6318,17.81812626,_N_MPF_DIR_N_YZ00007675_MPF
9.217058309,2.56531473,16.14328031,22.45720809,5.468133955,3365.215318,17.74411181,_N_MPF_DIR_N_YZ00007675_MPF
9.346043981,2.595300149,16.38423538,21.67645726,5.281661966,3252.585656,17.21863304,_N_MPF_DIR_N_YZ00007675_MPF
11.55339945,3.224002669,20.35107255,21.62166505,5.268706437,3248.502555,17.15024324,_N_MPF_DIR_N_YZ00007675_MPF
8.714646563,2.441463671,15.34805325,21.16315491,5.152965733,3172.111218,16.78098373,_N_MPF_DIR_N_YZ00007675_MPF
9.248155392,2.598225907,16.32714667,21.78378183,5.299084724,3262.92921,17.25137481,_N_MPF_DIR_N_YZ00007675_MPF
8.766993914,2.432541504,15.36235,21.08235386,5.135481913,3162.99604,16.69895857,_N_MPF_DIR_N_YZ00007675_MPF
14.41070388,3.971564023,25.03756354,21.44748412,5.223709947,3208.652395,16.96548343,_N_MPF_DIR_N_YZ00007675_MPF
13.43205699,3.761017106,23.74618839,21.98043696,5.34367115,3290.597493,17.41533711,_N_MPF_DIR_N_YZ00007675_MPF
14.45431128,3.995453332,25.17339318,21.08300091,5.13343542,3161.585482,16.70505045,_N_MPF_DIR_N_YZ00007675_MPF
17.38206653,4.877954099,30.71286528,21.78212485,5.317164597,3266.005271,17.24313472,_N_MPF_DIR_N_YZ00007675_MPF
16.91999857,4.696891489,29.59502802,21.12340339,5.140300111,3173.632216,16.76247935,_N_MPF_DIR_N_YZ00007675_MPF
12.71461864,3.558551501,22.43870496,22.46443512,5.467262032,3362.108919,17.71529929,_N_MPF_DIR_N_YZ00007675_MPF
10.24322509,2.870376069,18.04893118,21.49886228,5.237537756,3223.25996,17.01500983,_N_MPF_DIR_N_YZ00007675_MPF
10.62862733,2.973904403,18.75474963,21.06626131,5.132026261,3159.557533,16.71208096,_N_MPF_DIR_N_YZ00007675_MPF
10.03144701,2.784381045,17.52092784,21.41461154,5.212485485,3213.831939,16.94785272,_N_MPF_DIR_N_YZ00007675_MPF
10.7428281,3.011242926,18.98433382,20.69106032,5.039575508,3098.601203,16.38803061,_N_MPF_DIR_N_YZ00007675_MPF
13.31363636,3.737032777,23.52768399,21.2505555,5.162626794,3177.822399,16.78488624,_N_MPF_DIR_N_6630091620_MPF
11.31332914,3.144933952,19.8097894,21.22215752,5.175312926,3183.227698,16.79414138,_N_MPF_DIR_N_6630091620_MPF
9.580449315,2.68015222,16.83928363,23.26547723,5.654780069,3489.808129,18.3697807,_N_MPF_DIR_N_6630091620_MPF
10.02558162,2.82070991,17.63927949,22.07929633,5.361399097,3302.122666,17.47066011,_N_MPF_DIR_N_6630091620_MPF
10.55630114,2.947292714,18.55609467,21.35443152,5.199278696,3202.607223,16.94281213,_N_MPF_DIR_N_6630091620_MPF
8.859903747,2.45421484,15.47504035,21.69622154,5.280777024,3250.324616,17.16284726,_N_MPF_DIR_N_6630091620_MPF
13.6415603,3.82233125,24.08888006,21.06889497,5.152731555,3162.722116,16.70513584,_N_MPF_DIR_N_6630091620_MPF
10.67210944,2.988772051,18.79610457,20.58189065,5.012496542,3090.255286,16.23527246,_N_MPF_DIR_N_6630091620_MPF
15.0536499,4.197807612,26.45753429,20.60582624,5.021708538,3092.562492,16.28911,_N_MPF_DIR_N_6630091620_MPF
11.29642722,3.158471924,19.9119596,20.92351209,5.082177088,3130.964233,16.49449639,_N_MPF_DIR_N_6630091620_MPF
10.07101006,2.834628904,17.83109143,21.80252514,5.317075972,3272.38792,17.24310714,_N_MPF_DIR_N_6630091620_MPF
11.65944341,3.264254964,20.58874307,20.60100474,5.009212022,3088.4657,16.30354453,_N_MPF_DIR_N_6630091620_MPF
14.59866053,4.093364642,25.70757843,22.45566319,5.465661311,3367.051019,17.73738235,_N_MPF_DIR_N_6630091620_MPF
11.22978674,3.155285525,19.80377652,22.59110554,5.503114953,3351.144844,17.95580481,_N_MPF_DIR_N_6630091620_MPF
17.10798936,4.748508023,29.93714414,21.72205473,5.290755252,3259.021225,17.17105706,_N_MPF_DIR_N_6630091620_MPF
13.34894194,3.738365206,23.45294532,22.40440751,5.441412399,3355.292651,17.6989295,_N_MPF_DIR_N_6630091620_MPF
9.796106543,2.757539555,17.34980531,21.53054745,5.237819969,3225.086899,16.99922714,_N_MPF_DIR_N_6630091620_MPF
9.3775332,2.618611214,16.51779549,21.23292849,5.17160993,3182.225842,16.79016842,_N_MPF_DIR_N_6630091620_MPF
9.153253892,2.548904959,16.09309265,21.25276454,5.174936446,3178.331438,16.83745882,_N_MPF_DIR_N_6630091620_MPF
14.96877275,4.159637629,26.18496006,22.0981937,5.377845256,3312.504864,17.44988018,_N_MPF_DIR_N_6630091620_MPF
15.26509254,4.281592563,26.88597151,22.23697674,5.419886652,3336.507886,17.51253134,_N_MPF_DIR_N_6630091620_MPF
9.098646854,2.536758398,15.97567602,22.14851111,5.395856995,3318.342925,17.44415428,_N_MPF_DIR_N_6630091620_MPF
11.22434767,3.147344311,19.77892086,22.12741329,5.387134928,3318.228269,17.44856259,_N_MPF_DIR_N_6630091620_MPF
9.055286616,2.516398228,15.85476801,22.17519796,5.388205049,3325.19774,17.48703026,_N_MPF_DIR_N_6630091620_MPF
9.376644222,2.615559899,16.4871483,22.13855559,5.381948042,3273.425826,17.55226803,_N_MPF_DIR_N_6630091620_MPF
10.89646981,3.062321154,19.2723314,23.59783263,5.758257136,3523.228283,18.54627907,_N_MPF_DIR_N_6630091620_MPF
11.7607739,3.249360144,20.50204834,22.15283903,5.403691869,3328.483178,17.5079864,_N_MPF_DIR_N_6630091620_MPF
9.954833997,2.766044704,17.45194703,22.36743517,5.450152788,3351.955334,17.57504013,_N_MPF_DIR_N_6630091620_MPF
10.4417826,2.910873034,18.27636827,21.70759313,5.293079095,3234.25603,17.13638137,_N_MPF_DIR_N_6630091620_MPF
10.78439517,3.017901346,19.0399792,21.2746517,5.181332716,3188.747395,16.76338187,_N_MPF_DIR_N_6630091620_MPF
10.78454444,3.016257043,18.97817018,21.42161174,5.218311989,3218.144547,16.91276205,_N_MPF_DIR_N_6630091620_MPF
9.440238017,2.648585986,16.65085965,21.49508292,5.236089063,3225.729968,16.93231579,_N_MPF_DIR_N_6630091620_MPF
11.74578632,3.296086522,20.79184593,22.19382055,5.408387307,3326.250224,17.46893037,_N_MPF_DIR_N_6630091620_MPF
12.24309018,3.395132318,21.38491228,22.10116915,5.382726012,3305.622747,17.38484211,_N_MPF_DIR_N_6630091620_MPF
13.05100577,3.631253561,22.86997024,21.84414635,5.322068353,3273.991777,17.2201503,_N_MPF_DIR_N_6630091620_MPF
13.47723262,3.760957353,23.73403709,22.18859753,5.399212759,3326.23406,17.48145994,_N_MPF_DIR_N_6630091620_MPF
9.282853123,2.588314806,16.39925959,21.35010667,5.204261441,3204.436444,16.81732153,_N_MPF_DIR_N_6630091620_MPF
11.98985007,3.334017712,21.06826725,22.08667822,5.386136649,3310.692592,17.4030558,_N_MPF_DIR_N_6630091620_MPF
9.174594116,2.578768736,16.14080365,21.54208022,5.243444409,3235.672929,16.98228471,_N_MPF_DIR_N_6630091620_MPF
9.95005969,2.785581231,17.51407556,21.66979527,5.271989736,3249.675072,17.04495704,_N_MPF_DIR_N_6630091620_MPF
8.94748581,2.505411128,15.80525329,21.87465147,5.329075022,3287.229376,17.27068814,_N_MPF_DIR_N_6630091620_MPF
9.479124033,2.660119998,16.74813683,21.50818494,5.239562171,3227.428148,16.92652402,_N_MPF_DIR_N_6630091620_MPF
11.18928358,3.146055138,19.83139318,21.52239068,5.233041279,3225.22297,16.95556231,_N_MPF_DIR_N_6630091620_MPF
8.712097728,2.414495981,15.18607276,22.57104645,5.481881533,3371.685088,17.65896749,_N_MPF_DIR_N_6630091620_MPF
14.37601633,4.020204023,25.3043635,22.65888289,5.502272943,3382.659005,17.72071342,_N_MPF_DIR_N_6630091620_MPF
11.89402956,3.287175798,20.70438495,21.66184504,5.265585697,3242.052368,16.96555427,_N_MPF_DIR_N_6630091620_MPF
9.795119484,2.737932529,17.27830229,21.45741638,5.230124133,3216.930715,16.87307307,_N_MPF_DIR_N_6630091620_MPF
8.965229714,2.499522849,15.74475441,21.88725191,5.322016456,3282.151215,17.18028235,_N_MPF_DIR_N_6630091620_MPF
10.22860736,2.868962572,18.08355769,21.61907671,5.266697264,3239.321115,16.98402219,_N_MPF_DIR_N_6630091620_MPF
10.20639707,2.860113972,18.00508048,21.3026703,5.181071571,3189.875331,16.76262742,_N_MPF_DIR_N_6630091620_MPF
8.755226258,2.448005519,15.34771866,21.43953286,5.208910704,3202.469473,16.77131924,_N_MPF_DIR_N_6630091620_MPF
8.817527571,2.467050017,15.54534218,21.55943565,5.26401,3240.367335,16.98077729,_N_MPF_DIR_N_6630091620_MPF
10.22140817,2.831358602,17.80031563,21.38833011,5.210803807,3207.33437,16.77067847,_N_MPF_DIR_N_6630091620_MPF
9.708909752,2.712213182,17.12102145,25.76957477,6.273823914,3862.514662,20.61408445,_N_MPF_DIR_N_YP00018578_MPF
11.90236844,3.329476471,21.02210399,27.34743644,6.646855023,4094.861714,21.8252265,_N_MPF_DIR_N_YP00018578_MPF
12.46252301,3.468613753,21.86234278,28.02569249,6.807789755,4186.6774,22.33073229,_N_MPF_DIR_N_YP00018578_MPF
11.88429602,3.339367555,21.05197454,27.61288313,6.708675921,4135.044502,21.99374823,_N_MPF_DIR_N_YP00018578_MPF
11.53632561,3.200810376,20.15894134,27.00163005,6.568409148,4041.510335,21.53487124,_N_MPF_DIR_N_YP00018578_MPF
10.20786114,2.852518257,18.04044602,27.26202012,6.61656631,4063.55917,21.69450994,_N_MPF_DIR_N_YP00018578_MPF
10.95780178,3.073405983,19.31484255,27.5530616,6.680891586,4111.619287,21.9054922,_N_MPF_DIR_N_YP00018578_MPF
12.18722081,3.40165329,21.47051847,26.58821455,6.469746415,3985.573898,21.26853125,_N_MPF_DIR_N_YP00018578_MPF
13.61655043,3.814392001,24.03537339,27.50004016,6.702656887,4128.593312,21.97054363,_N_MPF_DIR_N_6630091620_MPF
13.79394532,3.828466266,24.08597988,28.2690184,6.889515597,4235.248028,22.5182709,_N_MPF_DIR_N_6630091620_MPF
11.32554595,3.178160977,20.10002256,27.19694442,6.623845557,4078.955237,21.68733985,_N_MPF_DIR_N_6630091620_MPF
11.47961578,3.209526865,20.26911782,28.12862341,6.856948528,4218.68453,22.40672054,_N_MPF_DIR_N_6630091620_MPF
11.34649988,3.161706025,19.92628313,28.38737761,6.917071892,4257.523368,22.60830422,_N_MPF_DIR_N_6630091620_MPF
10.63772628,2.976219244,18.71678657,26.89433084,6.541648938,4032.285657,21.42548507,_N_MPF_DIR_N_6630091620_MPF
14.55989366,4.055321273,25.53200312,27.34279777,6.664908515,4100.201628,21.73725585,_N_MPF_DIR_N_6630091620_MPF
13.34941414,3.700304561,23.30908078,27.16863139,6.619813805,4073.331016,21.62771405,_N_MPF_DIR_N_6630091620_MPF
13.26810962,3.720394929,23.40926087,27.05262057,6.561130145,4044.541705,21.47424288,_N_MPF_DIR_N_6630091620_MPF
14.12541804,3.963743478,24.94701937,27.30470933,6.630711858,4079.681554,21.65765872,_N_MPF_DIR_N_6630091620_MPF
12.13581413,3.353251512,21.1377037,28.50129867,6.943066349,4279.965248,22.60657407,_N_MPF_DIR_N_6630091620_MPF
15.76009722,4.41885713,27.85654179,27.43685139,6.67691468,4110.534774,21.80118358,_N_MPF_DIR_N_6630091620_MPF
13.59307904,3.777670352,23.79734702,22.05773361,5.358417115,3212.60218,18.09065828,_N_MPF_DIR_N_6630091620_MPF
13.04113041,3.645019528,23.0119681,23.89232619,5.798114677,3440.982962,19.91251179,_N_MPF_DIR_N_6630091620_MPF
12.4467569,3.443271691,21.70306599,23.49518906,5.696096268,3378.103601,19.49278807,_N_MPF_DIR_N_6630091620_MPF
10.15925331,2.840102688,17.92513853,27.04978602,6.584715201,4045.817802,21.32648773,_N_MPF_DIR_N_6630091620_MPF
11.90474094,3.358604823,21.26238881,27.88864381,6.787674959,4171.995412,22.16735052,_N_MPF_DIR_N_6630091620_MPF
12.28408043,3.451750251,21.7597424,27.5952926,6.72340916,4141.169419,21.94501592,_N_MPF_DIR_N_6630091620_MPF
16.47246786,4.608276364,29.00532615,27.64734729,6.724754595,4147.36945,21.95512644,_N_MPF_DIR_N_6630091620_MPF
11.62804789,3.234100696,20.44840374,26.89513282,6.542661744,4040.4035,21.34511925,_N_MPF_DIR_N_6630091620_MPF
10.41550492,2.885466871,18.16909756,26.76789163,6.506565876,4015.078623,21.20781062,_N_MPF_DIR_N_6630091620_MPF
11.13336492,3.121648324,19.74565839,26.60627605,6.47617339,3990.761636,21.1700365,_N_MPF_DIR_N_6630091620_MPF
11.53139286,3.210393286,20.28944737,26.98090259,6.578473262,4052.446348,21.45975077,_N_MPF_DIR_N_6630091620_MPF
11.14370599,3.108848534,19.55238737,26.58236051,6.463355349,3975.31243,21.06254089,_N_MPF_DIR_N_6630091620_MPF
10.22398477,2.836732199,17.84105831,24.91302043,6.065354247,3731.234069,19.86028134,_N_MPF_DIR_N_6630091620_MPF
10.35262128,2.904229609,18.25788484,25.84402012,6.294846785,3874.303698,20.58980904,_N_MPF_DIR_N_6630091620_MPF
11.56060704,3.209244793,20.16296232,26.75860861,6.528486963,4012.663747,21.27177101,_N_MPF_DIR_N_6630091620_MPF
10.92712312,3.064972677,19.32896798,26.39199245,6.417516447,3952.339788,20.98632169,_N_MPF_DIR_N_6630091620_MPF
10.36173501,2.873571283,18.12722557,26.38903215,6.416407878,3944.675593,20.8933204,_N_MPF_DIR_N_6630091620_MPF
10.22837204,2.855982086,17.96790896,26.3206438,6.392735036,3949.845387,20.84268497,_N_MPF_DIR_N_6630091620_MPF
11.04455373,3.081895621,19.44085281,27.21148953,6.631573823,4079.358596,21.57278499,_N_MPF_DIR_N_YP00018578_MPF
16.13480508,4.468280233,28.1813176,26.27845507,6.407299909,3937.648032,20.85917167,_N_MPF_DIR_N_YP00018578_MPF
9.726719639,2.700902127,16.99869964,20.96303,5.10440779,3142.968782,17.03216925,_N_MPF_DIR_N_YP00018578_MPF
17.33450991,4.812598099,30.34873112,28.40243334,6.910757463,4254.266089,22.72324622,_N_MPF_DIR_N_YP00018578_MPF
10.25191748,2.874987505,18.0744819,24.93744087,6.086415266,3744.20208,20.22557678,_N_MPF_DIR_N_YP00018578_MPF
9.983278074,2.797140341,17.61269221,26.11448009,6.357761889,3906.302065,20.95848787,_N_MPF_DIR_N_YP00018578_MPF
11.76323731,3.291201686,20.7851285,26.9625443,6.572382816,4043.508892,21.80485878,_N_MPF_DIR_N_YP00018578_MPF
11.11394356,3.110279902,19.56287675,25.95400196,6.318003717,3890.464327,20.93655146,_N_MPF_DIR_N_YP00018578_MPF
12.74793303,3.582330917,22.51845362,25.80912295,6.272635207,3869.634279,20.81753621,_N_MPF_DIR_N_YP00018578_MPF
12.68336984,3.541718812,22.32683949,25.54158008,6.204340343,3824.70607,20.62617325,_N_MPF_DIR_N_YP00018578_MPF
11.88031133,3.305268754,20.86135104,25.10683523,6.103979969,3763.398164,20.26254534,_N_MPF_DIR_N_YP00018578_MPF
11.86467322,3.306852481,20.89151259,25.20579764,6.117210563,3774.732151,20.29823929,_N_MPF_DIR_N_YP00018578_MPF
11.2521339,3.151706372,19.8910229,26.02690487,6.334451679,3902.336004,20.99065522,_N_MPF_DIR_N_YP00018578_MPF
14.66201897,4.089112575,25.7999173,25.21688447,6.134214212,3780.431075,20.36490204,_N_MPF_DIR_N_YP00018578_MPF
11.49149112,3.218519838,20.26933461,25.80512826,6.27070093,3860.975918,20.82106743,_N_MPF_DIR_N_YP00018578_MPF
11.01698567,3.056918046,19.2595121,25.23392406,6.131449655,3783.068815,20.34230064,_N_MPF_DIR_N_YP00018578_MPF
12.79081047,3.587333646,22.51498479,26.96965635,6.559778709,4036.118271,21.67103042,_N_MPF_DIR_N_YP00018578_MPF
11.68724899,3.263111164,20.57148338,26.19991062,6.378940518,3928.47261,21.14886957,_N_MPF_DIR_N_YP00018578_MPF
11.57451266,3.223562521,20.29502038,25.50240874,6.192179335,3825.045212,20.51135541,_N_MPF_DIR_N_YP00018578_MPF
11.67273182,3.262889703,20.58633711,26.53175982,6.464895135,3982.937723,21.36874465,_N_MPF_DIR_N_YP00018578_MPF
11.60871697,3.223200705,20.32626928,25.83750111,6.302354116,3876.957848,20.82715171,_N_MPF_DIR_N_YP00018578_MPF
14.8664455,4.161830096,26.20525,25.65711432,6.257752862,3846.828641,20.72308712,_N_MPF_DIR_N_YP00018578_MPF
11.42285375,3.184407555,20.0175687,25.73861084,6.282527775,3858.256741,20.76807634,_N_MPF_DIR_N_YP00018578_MPF
10.85109351,3.028777038,19.13870514,26.23412779,6.386809497,3931.518514,21.08589962,_N_MPF_DIR_N_YP00018578_MPF
13.331876,3.71855339,23.50046271,25.78758499,6.275872343,3861.793538,20.80228698,_N_MPF_DIR_N_YP00018578_MPF
11.13528315,3.119493446,19.66469231,25.15937642,6.12802188,3770.002376,20.25874401,_N_MPF_DIR_N_YP00018578_MPF
11.45897635,3.200690074,20.10850063,26.07458914,6.346191339,3919.175208,20.9967067,_N_MPF_DIR_N_YP00018578_MPF
11.08138414,3.08452933,19.46108546,26.24943793,6.360888263,3911.717019,20.99744133,_N_MPF_DIR_N_YP00018578_MPF
10.78960772,3.019552289,19.03824461,26.01283546,6.34453462,3901.44159,20.9735057,_N_MPF_DIR_N_YP00018578_MPF
10.74277467,3.003449188,18.86702405,26.99850739,6.580628372,4051.01977,21.79099747,_N_MPF_DIR_N_YP00018578_MPF
10.3740581,2.890806633,18.23350697,26.26997217,6.396896077,3937.72099,21.21865146,_N_MPF_DIR_N_YP00018578_MPF
10.39681183,2.919683174,18.32756267,22.93974043,5.596685193,3437.202464,17.65250975,_N_MPF_DIR_N_6630091620_MPF
12.44429317,3.482742998,21.93428467,22.59674739,5.505170704,3389.161678,17.39024818,_N_MPF_DIR_N_6630091620_MPF
9.684667703,2.685728951,16.93899017,23.49253453,5.711752378,3514.870306,18.04212079,_N_MPF_DIR_N_6630091620_MPF
11.00206204,3.080590166,19.41206737,23.04253492,5.604295112,3454.851751,17.72940868,_N_MPF_DIR_N_6630091620_MPF
14.96852305,4.183859366,26.34909384,23.03538393,5.611694521,3456.718351,17.6891261,_N_MPF_DIR_N_6630091620_MPF
12.73717023,3.538241615,22.25260435,22.00068819,5.360267701,3304.690463,16.90937971,_N_MPF_DIR_N_6630091620_MPF
12.56423437,3.484694205,21.97415373,23.01424845,5.60266327,3452.694852,17.68828843,_N_MPF_DIR_N_6630091620_MPF
13.75843865,3.851033073,24.29000983,23.52388359,5.742306041,3524.486562,18.12357163,_N_MPF_DIR_N_6630091620_MPF
10.02213053,2.805889611,17.6444569,22.54475562,5.489143375,3384.670766,17.38274425,_N_MPF_DIR_N_6630091620_MPF
10.064724,2.796918836,17.60596934,22.48622476,5.480909097,3378.37268,17.29526131,_N_MPF_DIR_N_6630091620_MPF
11.5973829,3.244003227,20.50429838,22.69782961,5.529226647,3404.298444,17.43777253,_N_MPF_DIR_N_6630091620_MPF
8.23972827,2.291880275,14.51045547,22.5839345,5.499919175,3385.466818,17.32224526,_N_MPF_DIR_N_6630091620_MPF
9.875854491,2.763442382,17.43302,23.49008615,5.723085663,3525.635876,18.05730571,_N_MPF_DIR_N_6630091620_MPF
14.36577186,3.98014554,25.13618358,22.90622997,5.582908157,3435.606872,17.5991597,_N_MPF_DIR_N_6630091620_MPF
10.45826535,2.937313091,18.49992136,23.46377049,5.700482096,3511.650075,17.98903116,_N_MPF_DIR_N_6630091620_MPF
10.17075375,2.850899888,17.98423259,23.18203851,5.63338866,3468.585027,17.79386222,_N_MPF_DIR_N_6630091620_MPF
10.98719744,3.074552569,19.38469715,22.81324852,5.561305087,3422.642238,17.54284558,_N_MPF_DIR_N_6630091620_MPF
9.767844453,2.744977216,17.30444135,22.9795663,5.591218373,3442.852516,17.65283578,_N_MPF_DIR_N_6630091620_MPF
14.88114724,4.155837569,26.24263006,22.27973721,5.411992788,3327.91582,17.05447832,_N_MPF_DIR_N_6630091620_MPF
15.01886344,4.196205492,26.41736472,23.54822087,5.745395531,3539.106235,18.12619432,_N_MPF_DIR_N_6630091620_MPF
11.08712888,3.09101605,19.40529667,22.879598,5.570459207,3434.936982,17.57340666,_N_MPF_DIR_N_6630091620_MPF
10.54289557,2.949381743,18.62689347,24.45997754,5.96285454,3669.952411,18.75896165,_N_MPF_DIR_N_6630091620_MPF
13.70755022,3.821239096,24.14152778,23.03556917,5.616226198,3459.274096,17.68783626,_N_MPF_DIR_N_6630091620_MPF
11.9805336,3.343307493,21.1234858,24.31377932,5.921032371,3642.586729,18.64355256,_N_MPF_DIR_N_6630091620_MPF
11.028925,3.088827045,19.50047982,23.18176361,5.647936616,3477.621775,17.77007474,_N_MPF_DIR_N_6630091620_MPF
15.55296964,4.362655681,27.50097971,24.17834294,5.893165387,3626.949508,18.56009275,_N_MPF_DIR_N_6630091620_MPF
11.84018064,3.291615851,20.66927074,24.29981922,5.928723992,3647.372376,18.63425764,_N_MPF_DIR_N_6630091620_MPF
11.43936831,3.153379584,19.91042792,24.58515545,5.983121227,3681.839245,18.81688012,_N_MPF_DIR_N_6630091620_MPF
10.8217372,3.026497095,19.10924332,23.56759138,5.74055644,3540.694621,18.0746992,_N_MPF_DIR_N_6630091620_MPF
9.147614831,2.558495586,16.16480854,23.23955374,5.662122394,3484.184135,17.82809867,_N_MPF_DIR_N_6630091620_MPF
10.77181146,2.996062053,18.90026243,24.24738764,5.917165759,3629.197958,18.6328232,_N_MPF_DIR_N_6630091620_MPF
12.73646173,3.570280474,22.48173907,24.36805801,5.932305207,3651.385329,18.64272355,_N_MPF_DIR_N_6630091620_MPF
9.548107898,2.668193932,16.79627046,24.18873189,5.883183794,3625.763859,18.50788904,_N_MPF_DIR_N_6630091620_MPF
10.84120969,3.030428709,19.12163031,24.18008861,5.91255729,3633.165355,18.62260057,_N_MPF_DIR_N_6630091620_MPF
9.042570264,2.530607009,15.88002659,23.38399279,5.699733804,3505.842255,17.92738552,_N_MPF_DIR_N_6630091620_MPF
10.20969911,2.791953692,17.58099574,22.55596683,5.500161863,3385.057423,17.33439205,_N_MPF_DIR_N_6630091620_MPF
13.79091608,3.83020506,24.12099852,24.14053129,5.873504142,3611.301808,18.45065583,_N_MPF_DIR_N_6630091620_MPF
9.891898197,2.776687355,17.48052778,22.9943794,5.60871886,3451.884544,17.61947807,_N_MPF_DIR_N_6630091620_MPF
8.970974381,2.517582103,15.83672593,23.47749387,5.711070948,3517.390915,17.96139704,_N_MPF_DIR_N_6630091620_MPF
9.769376866,2.71365859,17.04087647,24.00922885,5.846102807,3595.093901,18.33585147,_N_MPF_DIR_N_6630091620_MPF
12.73503904,3.524697579,22.18196334,24.57508976,5.98834514,3686.428034,18.80696188,_N_MPF_DIR_N_6630091620_MPF
12.71286859,3.556311034,22.38188194,23.02189296,5.617383313,3456.09955,17.63977639,_N_MPF_DIR_N_6630091620_MPF
10.1408635,2.847594607,17.93648485,23.45466559,5.719351892,3513.536996,17.93893651,_N_MPF_DIR_N_6630091620_MPF
11.14749657,3.114797412,19.60924526,23.40219763,5.698633778,3501.403333,17.91856496,_N_MPF_DIR_N_6630091620_MPF
9.382075504,2.61192394,16.50490387,24.00921637,5.853661179,3601.756562,18.38990961,_N_MPF_DIR_N_6630091620_MPF
9.094543035,2.555268221,16.12154785,23.34860535,5.707506148,3500.446107,18.07187933,_N_MPF_DIR_N_6630091120_MPF
8.659783497,2.443784364,15.39841289,24.27208248,5.876023264,3629.488818,18.64649931,_N_MPF_DIR_N_6630091120_MPF
8.743539411,2.426646205,15.26723537,23.61276643,5.686661455,3489.509873,18.03752517,_N_MPF_DIR_N_6630091120_MPF
8.320851775,2.32042937,14.5495625,23.08048769,5.625806282,3459.64463,17.82335085,_N_MPF_DIR_N_6630091120_MPF
9.031323887,2.518141256,15.90388947,25.63389824,6.205993644,3816.248577,19.57745132,_N_MPF_DIR_N_6630091120_MPF
9.664420596,2.665046312,16.82672419,24.98974405,6.063608541,3732.161427,19.17077652,_N_MPF_DIR_N_6630091120_MPF
10.18225593,2.783339619,17.51306628,24.42115979,5.950851227,3650.915825,18.7843487,_N_MPF_DIR_N_6630091620_MPF
8.444861211,2.354154341,14.78259163,26.2187567,6.390623963,3937.912664,20.16591342,_N_MPF_DIR_N_6630091620_MPF
8.147660716,2.248082151,14.10735479,26.2449513,6.388899521,3930.787174,20.17411445,_N_MPF_DIR_N_6630091620_MPF
10.43373,2.871331522,18.08117391,25.33734746,6.150929335,3793.426294,19.45681159,_N_MPF_DIR_N_6630091620_MPF
10.18575909,2.847057474,17.87305029,24.83655556,6.038106203,3724.133416,19.15189368,_N_MPF_DIR_N_6630091620_MPF
10.33931143,2.876270025,18.12837662,24.60827407,5.995182203,3691.667334,18.96726118,_N_MPF_DIR_N_6630091620_MPF
10.95019324,2.980595163,18.83299573,24.57539329,5.982199197,3684.021465,18.9199559,_N_MPF_DIR_N_6630091620_MPF
8.904519927,2.475792904,15.62213031,24.25227023,5.89843466,3633.52106,18.65173792,_N_MPF_DIR_N_6630091620_MPF
8.539889157,2.341281108,14.75607018,24.52472,5.972676607,3676.822142,18.8846769,_N_MPF_DIR_N_6630091620_MPF
