CO_BATCH_NUMBER,Batch_final_yield,Yield_O_OMNI_FIRST_DISTAL,Yield_O_OMNI_FILAR_WRAPPING,Yield_O_OMNI_PAM_APPLICATION,Yield_O_OMNI_PAM_INSPECTION,Yield_O_OMNI_MECHANICAL_CON,Yield_O_OMNI_ELECTRICAL_CON,Yield_O_OMNI_INS_GAP_FILLING,Yield_O_OMNI_DISPENSER_COIL,Yield_O_OMNI_SMARTCALELITE_TEST_FG,Yield_O_OMNI_DRIFTELITE_TEST_FG,Yield_O_OMNI_OFFSET_TEST,Yield_O_OMNI_MASKING,Yield_O_OMNI_HYDROPHILIC_COATING,Yield_O_OMNI_UNMASKING,Yield_O_OMNI_FINAL_INSP,Yield_O_OMNI_TRAYPREP_ FINAL_TEST,Yield_O_UNILABEL_PRINTING,Yield_O_POUCHING,Yield_O_SECOND_VERIFICATION_PACKAGING
0304230800,0.6020710059171596,1.0,0.9807692307692307,1.0,0.9803921568627451,0.98,1.0,1.0,1.0,0.8775510204081632,0.9302325581395349,0.95,0.9736842105263158,1.0,0.972972972972973,0.9722222222222222,0.9714285714285714,0.9487179487179487,1.0,0.9705882352941176
0304230801,0.5806374289772728,1.0,0.921875,1.0,1.0,0.9830508474576272,0.9827586206896551,1.0,1.0,0.8245614035087719,1.0,0.9148936170212766,1.0,1.0,1.0,0.9767441860465116,0.9285714285714286,0.9772727272727273,1.0,0.975
0304230802,0.6070948128355864,0.9620253164556962,0.987012987012987,1.0,0.9868421052631579,1.0,0.92,0.971830985915493,1.0,0.8985507246376812,0.967741935483871,0.9666666666666667,0.9827586206896551,1.0,1.0,0.9298245614035088,0.9622641509433962,1.0,1.0,0.9803921568627451
0304230803,0.46296296296296297,0.9629629629629629,0.9807692307692307,1.0,1.0,0.9411764705882353,0.9166666666666666,1.0,1.0,0.7727272727272727,0.9705882352941176,0.8787878787878788,0.9655172413793104,1.0,0.9642857142857143,1.0,0.9259259259259259,1.0,1.0,1.0
0304230804,0.5605000085151315,0.9864864864864865,1.0,0.9863013698630136,0.9583333333333334,0.9855072463768116,0.927536231884058,1.0,1.0,0.8125,0.9615384615384616,0.96,0.9583333333333334,1.0,1.0,0.9782608695652174,0.9777777777777777,1.0,1.0,0.9565217391304348
0304230805,0.567109574321805,1.0,0.9418604651162791,1.0,0.9506172839506173,0.961038961038961,0.972972972972973,0.9863013698630136,0.9863013698630136,0.8055555555555556,0.8983050847457628,1.0,1.0,1.0,1.0,1.0,0.9622641509433962,1.0,1.0,1.0
0304230806,0.5802469135802469,1.0,0.9876543209876543,1.0,0.9375,1.0,0.9866666666666667,1.0,1.0,0.7567567567567568,0.9642857142857143,0.9814814814814815,0.9811320754716981,1.0,1.0,0.9423076923076923,1.0,1.0,1.0,0.9591836734693877
0304230807,0.5598684210526316,0.975,1.0,1.0,0.9615384615384616,0.9866666666666667,0.9473684210526315,1.0,1.0,0.7916666666666666,0.8947368421052632,0.9607843137254902,1.0,1.0,1.0,0.9591836734693877,0.9787234042553191,1.0,1.0,1.0
0304230808,0.48955851385518895,0.9629629629629629,0.9743589743589743,1.0,0.9605263157894737,0.9863013698630136,0.9444444444444444,1.0,1.0,0.8382352941176471,0.8947368421052632,0.9803921568627451,0.96,1.0,1.0,0.9583333333333334,0.9782608695652174,0.9615384615384616,0.9803921568627451,0.9347826086956522
0304230809,0.5468354430379747,1.0,0.9620253164556962,0.9868421052631579,0.9866666666666667,0.972972972972973,0.9166666666666666,1.0,1.0,0.8181818181818182,0.8545454545454545,1.0,1.0,1.0,0.9787234042553191,0.9565217391304348,1.0,1.0,1.0,1.0
0304230810,0.6331484294951064,0.9879518072289156,0.975609756097561,1.0,1.0,0.9875,0.9620253164556962,1.0,0.974025974025974,0.9066666666666666,0.9117647058823529,0.9838709677419355,1.0,1.0,1.0,0.9672131147540983,0.9491525423728814,1.0,0.967741935483871,0.9824561403508771
0304230811,0.510133735883295,1.0,0.9880952380952381,1.0,0.9397590361445783,0.9871794871794872,0.9615384615384616,1.0,1.0,0.8533333333333334,0.890625,1.0,1.0,1.0,1.0,0.8947368421052632,0.9411764705882353,0.9814814814814815,0.9814814814814815,0.9387755102040817
0304230812,0.5670886075949368,0.9113924050632911,0.9861111111111112,1.0,0.971830985915493,1.0,0.9710144927536232,1.0,1.0,0.8805970149253731,0.9830508474576272,0.9655172413793104,0.9821428571428571,1.0,0.9818181818181818,0.9814814814814815,0.9245283018867925,0.9833333333333333,0.9491525423728814,0.9795918367346939
0304230813,0.5480000901875901,1.0,0.9659090909090909,0.9882352941176471,0.9523809523809523,0.9875,0.9367088607594937,1.0,1.0,0.9054054054054054,0.9104477611940298,0.9672131147540983,1.0,1.0,1.0,0.9830508474576272,1.0,0.9714285714285714,0.9444444444444444,0.90625
0304230814,0.6490608900247457,1.0,0.9759036144578314,1.0,0.9876543209876543,1.0,0.9753086419753086,0.9873417721518988,1.0,0.8846153846153846,0.9710144927536232,0.9701492537313433,1.0,1.0,1.0,0.9538461538461539,0.967741935483871,0.9848484848484849,0.9846153846153847,0.9375
0304230815,0.5047268907563024,0.8928571428571429,1.0,1.0,0.98,0.9183673469387755,0.9333333333333333,1.0,1.0,0.9285714285714286,0.8974358974358975,0.9714285714285714,0.9705882352941176,1.0,0.9696969696969697,0.96875,1.0,0.9705882352941176,1.0,0.9393939393939394
0304230816,0.5175238095238095,0.9285714285714286,0.9846153846153847,1.0,0.984375,0.9841269841269841,0.967741935483871,1.0,1.0,0.8333333333333334,0.96,0.9791666666666666,0.9574468085106383,1.0,0.9777777777777777,1.0,0.8863636363636364,1.0,0.9777777777777777,0.95
0304230817,0.5442740877757859,0.9764705882352941,0.9879518072289156,1.0,0.975609756097561,1.0,0.9625,1.0,0.9871794871794872,0.8831168831168831,0.9411764705882353,0.921875,0.9830508474576272,1.0,1.0,0.9827586206896551,0.9473684210526315,0.9830508474576272,0.9661016949152542,0.9137931034482759
0307231135,0.5684948375485459,1.0,0.9714285714285714,1.0,0.9852941176470589,1.0,0.9253731343283582,0.9841269841269841,1.0,0.8709677419354839,0.9444444444444444,1.0,0.9803921568627451,1.0,1.0,0.96,0.9166666666666666,1.0,0.9607843137254902,0.9565217391304348
0307231136,0.760225988700565,0.9866666666666667,0.9864864864864865,1.0,0.9863013698630136,1.0,0.9861111111111112,1.0,1.0,0.9436619718309859,0.9701492537313433,0.9692307692307692,1.0,1.0,0.9841269841269841,0.9838709677419355,0.9508196721311475,1.0,1.0,0.9830508474576272
0307231137,0.6681739464839441,1.0,0.972972972972973,0.9861111111111112,1.0,0.9859154929577465,0.9714285714285714,0.9855072463768116,1.0,0.8970588235294118,0.9508196721311475,0.9482758620689655,0.9636363636363636,1.0,1.0,1.0,1.0,1.0,0.9830508474576272,0.9629629629629629
0307231138,0.5327516689801043,1.0,0.9777777777777777,1.0,0.9772727272727273,0.9767441860465116,0.9523809523809523,0.975609756097561,1.0,0.8292682926829268,0.9705882352941176,0.9696969696969697,1.0,1.0,1.0,0.96875,0.9032258064516129,0.96875,1.0,0.9285714285714286
0307231139,0.6428571428571427,1.0,0.9761904761904762,0.9878048780487805,0.9629629629629629,1.0,0.9358974358974359,1.0,1.0,0.8767123287671232,0.984375,0.9682539682539683,1.0,1.0,1.0,0.9508196721311475,0.9310344827586207,1.0,1.0,1.0
0307231140,0.49634590341169293,1.0,0.9791666666666666,0.9893617021276596,0.967741935483871,0.9888888888888889,0.9438202247191011,0.9767441860465116,0.9882352941176471,0.8823529411764706,0.9066666666666666,0.9705882352941176,1.0,1.0,0.9848484848484849,0.9846153846153847,0.953125,0.9487179487179487,0.948051948051948,0.9104477611940298
0307231141,0.5553693548502115,1.0,0.989010989010989,1.0,0.9888888888888889,0.9887640449438202,0.9886363636363636,1.0,0.9885057471264368,0.8372093023255814,0.9444444444444444,0.9852941176470589,1.0,1.0,1.0,0.9552238805970149,0.9375,0.9850746268656716,0.9565217391304348,0.8939393939393939
0307231142,0.6724898236092265,1.0,1.0,0.9886363636363636,0.9770114942528736,1.0,0.9882352941176471,1.0,1.0,0.8571428571428571,0.9166666666666666,0.9848484848484849,0.9846153846153847,1.0,1.0,1.0,0.953125,0.9850746268656716,0.9848484848484849,1.0
0307231143,0.5751894619571123,1.0,0.9759036144578314,1.0,0.9876543209876543,0.975,1.0,0.9746835443037974,1.0,0.8961038961038961,0.9130434782608695,0.9841269841269841,1.0,1.0,0.9838709677419355,0.9016393442622951,0.9636363636363636,1.0,0.9838709677419355,0.9272727272727272
0307231144,0.47562755903019477,1.0,0.9761904761904762,0.9878048780487805,0.9135802469135802,1.0,0.9459459459459459,0.9859154929577465,1.0,0.8356164383561644,0.9344262295081968,0.9824561403508771,0.9821428571428571,1.0,1.0,0.9818181818181818,0.9629629629629629,1.0,0.9242424242424242,0.8793103448275862
0307231145,0.5701272195205461,1.0,0.96875,0.989247311827957,0.9782608695652174,1.0,0.9444444444444444,0.9767441860465116,1.0,0.9047619047619048,0.881578947368421,0.9552238805970149,0.984375,1.0,1.0,0.9682539682539683,0.9836065573770492,1.0,0.9855072463768116,0.9365079365079365
0307231146,0.6679990263525373,0.9880952380952381,1.0,0.9759036144578314,0.9753086419753086,0.9873417721518988,0.9871794871794872,1.0,1.0,0.922077922077922,0.9295774647887324,0.9545454545454546,0.9682539682539683,1.0,1.0,0.9508196721311475,1.0,1.0,0.9841269841269841,0.9830508474576272
0307232057,0.3758504700550516,1.0,0.9714285714285714,1.0,0.9117647058823529,0.9838709677419355,0.9672131147540983,0.9672131147540983,1.0,0.8852459016393442,0.9629629629629629,0.9423076923076923,0.9591836734693877,1.0,1.0,1.0,0.9148936170212766,0.9814814814814815,0.8833333333333333,0.7543859649122807
0307232104,0.6835937499999999,0.9895833333333334,1.0,0.9894736842105263,0.9680851063829787,1.0,0.9560439560439561,1.0,1.0,0.9310344827586207,0.9876543209876543,0.9875,1.0,1.0,1.0,0.9493670886075949,0.9466666666666667,0.9625,0.974025974025974,0.9859154929577465
0307232105,0.3558376099706746,1.0,0.9625,0.987012987012987,0.9078947368421053,1.0,0.9420289855072463,0.9696969696969697,0.984375,0.8153846153846154,0.8867924528301887,1.0,0.9787234042553191,1.0,1.0,0.9782608695652174,0.9555555555555556,1.0,0.8870967741935484,0.7818181818181819
0307232106,0.5341547653115372,1.0,0.9863013698630136,1.0,1.0,0.9861111111111112,0.9577464788732394,0.9855072463768116,1.0,0.8382352941176471,0.9298245614035088,1.0,1.0,1.0,1.0,0.9811320754716981,0.9807692307692307,0.9827586206896551,0.9344262295081968,0.8448275862068966
0307232107,0.46975361902022816,0.9875,1.0,1.0,0.9746835443037974,0.974025974025974,0.9733333333333334,1.0,0.9863013698630136,0.8194444444444444,0.9661016949152542,0.9824561403508771,1.0,1.0,1.0,0.9821428571428571,0.9090909090909091,0.9824561403508771,0.9333333333333333,0.819672131147541
0307232108,0.48372688562665633,1.0,1.0,1.0,0.9767441860465116,1.0,0.9642857142857143,1.0,1.0,0.8395061728395061,0.9264705882352942,1.0,1.0,1.0,0.9841269841269841,0.9838709677419355,0.9344262295081968,0.9859154929577465,0.9090909090909091,0.8142857142857143
0307232119,0.6114130434782608,1.0,1.0,1.0,0.9130434782608695,1.0,0.9523809523809523,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.9411764705882353,0.9375,1.0,0.9375,1.0,1.0
0307232122,0.5500106972502805,1.0,0.9659090909090909,1.0,0.9411764705882353,1.0,0.9625,0.974025974025974,1.0,0.8533333333333334,0.953125,0.9508196721311475,1.0,1.0,0.9655172413793104,0.9642857142857143,0.9814814814814815,0.9833333333333333,0.9833333333333333,0.9444444444444444
0307232127,0.6444318824194459,0.9310344827586207,1.0,1.0,0.9629629629629629,1.0,0.9615384615384616,1.0,1.0,0.84,0.9682539682539683,0.9836065573770492,1.0,1.0,1.0,0.9833333333333333,0.9830508474576272,0.9836065573770492,1.0,0.9827586206896551
0307232129,0.6705882352941176,1.0,1.0,0.9882352941176471,0.9880952380952381,1.0,0.9518072289156626,1.0,1.0,0.8481012658227848,0.9552238805970149,1.0,1.0,1.0,1.0,0.984375,0.9365079365079365,1.0,1.0,0.9661016949152542
0307232131,0.6655753490611459,1.0,1.0,1.0,0.9701492537313433,0.9846153846153847,0.9375,1.0,0.967741935483871,0.9333333333333333,0.9285714285714286,1.0,1.0,1.0,1.0,0.9807692307692307,0.9411764705882353,1.0,1.0,0.96
0307232133,0.564923076923077,0.9,0.9722222222222222,1.0,0.9857142857142858,1.0,0.8985507246376812,0.9838709677419355,1.0,0.9344262295081968,0.9649122807017544,0.9818181818181818,1.0,1.0,1.0,0.9444444444444444,0.9411764705882353,1.0,0.9807692307692307,0.96
0308232102,0.4183686891722058,1.0,1.0,1.0,0.9743589743589743,0.9736842105263158,0.972972972972973,0.958904109589041,1.0,0.8,0.9642857142857143,0.9814814814814815,0.9811320754716981,1.0,1.0,0.9807692307692307,1.0,0.9375,0.8955223880597015,0.7727272727272727
0308232107,0.4676288600815298,1.0,1.0,1.0,0.9484536082474226,0.9891304347826086,0.945054945054945,0.9883720930232558,0.9883720930232558,0.8470588235294118,0.863013698630137,1.0,0.9841269841269841,1.0,1.0,0.9516129032258065,0.9322033898305084,0.9846153846153847,0.9402985074626866,0.9137931034482759
0308232113,0.4581697372395047,1.0,0.987012987012987,0.9868421052631579,0.9466666666666667,0.9577464788732394,0.9705882352941176,1.0,1.0,0.8333333333333334,0.8727272727272727,0.9375,0.9777777777777777,1.0,0.9772727272727273,0.9767441860465116,0.9523809523809523,0.9534883720930233,1.0,0.925
0308232117,0.6388642413487133,1.0,0.9710144927536232,1.0,1.0,1.0,1.0,1.0,1.0,0.7761194029850746,0.9807692307692307,0.9411764705882353,0.9791666666666666,1.0,1.0,1.0,0.9574468085106383,0.9795918367346939,1.0,1.0
0308232122,0.4908563048097931,1.0,0.9841269841269841,1.0,1.0,0.967741935483871,0.95,1.0,0.9824561403508771,0.875,0.8775510204081632,0.9534883720930233,0.9285714285714286,1.0,0.9743589743589743,0.9473684210526315,1.0,0.9767441860465116,0.9523809523809523,0.9459459459459459
0308232126,0.4990857899223764,0.9710144927536232,1.0,0.9850746268656716,0.9848484848484849,0.9558823529411765,0.9538461538461539,1.0,1.0,0.9193548387096774,0.8070175438596491,0.9782608695652174,0.9777777777777777,1.0,1.0,0.9545454545454546,0.8809523809523809,1.0,0.9736842105263158,1.0
0308232131,0.4190330434782607,1.0,0.9866666666666667,1.0,1.0,0.9466666666666667,0.9295774647887324,0.9565217391304348,1.0,0.8181818181818182,0.8888888888888888,0.9791666666666666,0.9787234042553191,0.9782608695652174,0.9777777777777777,0.9318181818181818,0.9024390243902439,1.0,1.0,0.9
0308232134,0.28124999999999994,1.0,1.0,1.0,0.90625,0.9310344827586207,0.9629629629629629,1.0,1.0,0.8461538461538461,0.6818181818181818,1.0,0.9333333333333333,1.0,1.0,1.0,0.9285714285714286,0.75,1.0,0.9230769230769231
0308232137,0.4627230046948357,1.0,1.0,1.0,0.9866666666666667,0.9864864864864865,0.958904109589041,0.9859154929577465,1.0,0.8285714285714286,0.8620689655172413,0.96,1.0,1.0,0.9791666666666666,0.9574468085106383,0.9333333333333333,1.0,0.88,0.9523809523809523
0309230210,0.4303751325556734,0.9146341463414634,1.0,1.0,0.96,0.9722222222222222,0.9571428571428572,0.9850746268656716,1.0,0.8636363636363636,0.7894736842105263,0.9565217391304348,1.0,1.0,0.9772727272727273,0.9069767441860465,0.9487179487179487,0.975,1.0,1.0
0309230211,0.4818181818181818,1.0,0.9888888888888889,0.9775280898876404,0.9310344827586207,0.9629629629629629,0.9487179487179487,1.0,1.0,0.8378378378378378,0.9354838709677419,0.9310344827586207,0.9814814814814815,1.0,1.0,0.8679245283018868,1.0,0.9818181818181818,0.9814814814814815,0.9782608695652174
0309230212,0.40838030059044544,0.9753086419753086,0.9493670886075949,0.9866666666666667,0.9594594594594594,1.0,0.9436619718309859,1.0,0.9850746268656716,0.8636363636363636,0.8245614035087719,1.0,0.9791666666666666,0.9787234042553191,0.9782608695652174,0.8666666666666667,0.9743589743589743,0.9782608695652174,0.9333333333333333,0.9736842105263158
0309230213,0.5749385749385751,0.9864864864864865,0.9863013698630136,1.0,0.9583333333333334,0.9855072463768116,0.9558823529411765,1.0,1.0,0.8923076923076924,0.8448275862068966,0.9795918367346939,1.0,1.0,1.0,0.9375,1.0,0.9636363636363636,0.9811320754716981,1.0
0309230214,0.4050632911392405,0.9873417721518988,0.9615384615384616,1.0,0.9466666666666667,0.971830985915493,0.927536231884058,1.0,0.984375,0.7936507936507936,0.8,0.925,1.0,1.0,0.9459459459459459,0.9428571428571428,0.9696969696969697,1.0,1.0,1.0
0309230215,0.4493663098314261,0.9651162790697675,0.9523809523809523,1.0,0.9875,0.9746835443037974,0.974025974025974,0.9866666666666667,1.0,0.7702702702702703,0.8245614035087719,1.0,1.0,1.0,0.9574468085106383,0.9777777777777777,0.9090909090909091,1.0,0.9777777777777777,1.0
0309230216,0.5261345852895148,1.0,0.9577464788732394,0.9705882352941176,0.9393939393939394,0.9838709677419355,0.9344262295081968,1.0,0.9824561403508771,0.8928571428571429,0.9,1.0,1.0,1.0,1.0,0.9111111111111111,1.0,1.0,0.9777777777777777,0.9318181818181818
0309230217,0.5006521739130434,1.0,1.0,0.9855072463768116,1.0,1.0,0.9411764705882353,1.0,1.0,0.828125,0.8867924528301887,0.9787234042553191,1.0,1.0,1.0,0.9565217391304348,0.9545454545454546,1.0,0.9791666666666666,0.84
0309230218,0.45635229620212947,1.0,1.0,1.0,0.9770114942528736,1.0,0.9882352941176471,1.0,1.0,0.8928571428571429,0.7866666666666666,0.9830508474576272,1.0,1.0,1.0,0.9655172413793104,0.9821428571428571,0.9516129032258065,0.9833333333333333,0.7714285714285715
0309231220,0.5089576901334956,0.9655172413793104,1.0,1.0,0.9642857142857143,0.9876543209876543,0.975,0.9871794871794872,1.0,0.8701298701298701,0.8059701492537313,0.9814814814814815,0.9811320754716981,1.0,1.0,1.0,0.9807692307692307,0.9180327868852459,0.9642857142857143,0.9807692307692307
0309231221,0.3885057471264368,1.0,0.9655172413793104,1.0,1.0,1.0,0.8928571428571429,1.0,1.0,0.84,0.6190476190476191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,1.0
0309231222,0.361356718539598,1.0,0.9863013698630136,1.0,0.9444444444444444,0.9852941176470589,0.8970588235294118,0.9836065573770492,0.9833333333333333,0.7966101694915254,0.9574468085106383,0.9333333333333333,1.0,1.0,0.9761904761904762,0.9512195121951219,0.8461538461538461,1.0,0.8604651162790697,0.9428571428571428
0309231223,0.2889033593802177,0.9032258064516129,1.0,1.0,0.8928571428571429,1.0,0.96,0.9166666666666666,1.0,0.782608695652174,0.7777777777777778,0.8571428571428571,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9285714285714286,0.9166666666666666
0309231224,0.4674999999999999,1.0,0.8666666666666667,1.0,0.9807692307692307,0.9803921568627451,0.98,1.0,1.0,0.8367346938775511,0.9024390243902439,0.972972972972973,1.0,1.0,0.9722222222222222,0.9714285714285714,1.0,0.975,0.8974358974358975,0.9428571428571428
0309231225,0.4368664788367499,0.9861111111111112,0.958904109589041,1.0,0.9285714285714286,0.9692307692307692,0.9841269841269841,0.9838709677419355,1.0,0.8032786885245902,0.8775510204081632,1.0,1.0,1.0,0.9534883720930233,1.0,0.9512195121951219,0.9574468085106383,0.8888888888888888,0.9743589743589743
0309231226,0.4086384976525821,1.0,0.9733333333333334,1.0,0.958904109589041,0.971830985915493,0.8985507246376812,1.0,1.0,0.8064516129032258,0.84,0.9761904761904762,0.9512195121951219,1.0,1.0,0.9743589743589743,0.868421052631579,1.0,0.9714285714285714,0.9696969696969697
0309231227,0.432551724137931,0.9885057471264368,0.9767441860465116,1.0,1.0,0.9880952380952381,0.963855421686747,1.0,1.0,0.775,0.8548387096774194,0.9056603773584906,1.0,1.0,1.0,0.8958333333333334,0.9767441860465116,1.0,0.96,0.9333333333333333
0309232130,0.5759512937595129,1.0,0.9726027397260274,1.0,0.971830985915493,1.0,0.927536231884058,1.0,1.0,0.890625,0.8421052631578947,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9555555555555556
0309232131,0.4508374888121723,1.0,0.9873417721518988,1.0,0.9615384615384616,0.9866666666666667,0.9324324324324325,1.0,1.0,0.7971014492753623,0.8181818181818182,0.9777777777777777,1.0,1.0,1.0,0.9545454545454546,0.9761904761904762,1.0,0.9555555555555556,0.9090909090909091
0310020228,0.5241066364152014,0.9833333333333333,0.9661016949152542,1.0,1.0,0.9824561403508771,0.9821428571428571,1.0,1.0,0.7636363636363637,0.8372093023255814,1.0,1.0,1.0,1.0,0.9722222222222222,0.9428571428571428,0.975609756097561,1.0,1.0
0310020229,0.48338607594936706,1.0,0.9620253164556962,1.0,0.9605263157894737,0.9863013698630136,0.9166666666666666,1.0,1.0,0.8636363636363636,0.8771929824561403,0.94,1.0,0.9791666666666666,1.0,0.9148936170212766,0.9534883720930233,1.0,1.0,0.9512195121951219
0310020230,0.5492815219591177,1.0,1.0,0.9876543209876543,0.9875,1.0,0.9746835443037974,0.974025974025974,1.0,0.7866666666666666,0.8852459016393442,1.0,0.9814814814814815,1.0,1.0,0.8679245283018868,1.0,1.0,1.0,1.0
0310020231,0.6728407908428721,1.0,0.9866666666666667,1.0,0.9594594594594594,1.0,0.971830985915493,1.0,1.0,0.8695652173913043,0.9193548387096774,1.0,0.9824561403508771,1.0,1.0,0.9642857142857143,1.0,0.9838709677419355,1.0,0.9814814814814815
0310020232,0.3081727230732252,0.9859154929577465,0.9324324324324325,1.0,0.9565217391304348,0.9696969696969697,0.890625,0.9491525423728814,0.9821428571428571,0.7272727272727273,0.7560975609756098,0.90625,1.0,0.9666666666666667,1.0,1.0,0.9310344827586207,1.0,0.9705882352941176,1.0
0310020233,0.4315945419103312,1.0,0.96,1.0,0.9722222222222222,1.0,0.9571428571428572,0.9850746268656716,1.0,0.8636363636363636,0.7719298245614035,1.0,0.9111111111111111,0.975609756097561,0.975,0.8717948717948718,1.0,1.0,0.9736842105263158,1.0
0310020234,0.5168539325842696,1.0,0.9887640449438202,0.9772727272727273,0.9534883720930233,1.0,0.9512195121951219,0.9615384615384616,0.9866666666666667,0.8513513513513513,0.9047619047619048,0.9649122807017544,0.9818181818181818,1.0,1.0,0.9629629629629629,0.8846153846153846,1.0,1.0,1.0
0310020235,0.5185185185185184,1.0,1.0,1.0,0.9259259259259259,1.0,0.96,1.0,1.0,0.8333333333333334,0.9,0.9444444444444444,0.9411764705882353,1.0,1.0,0.875,1.0,1.0,1.0,1.0
0331231855,0.513351585834163,0.9550561797752809,0.9882352941176471,0.9761904761904762,0.9390243902439024,0.9746835443037974,0.961038961038961,1.0,1.0,0.8243243243243243,0.8852459016393442,1.0,1.0,1.0,1.0,0.9814814814814815,0.9622641509433962,0.953125,0.9836065573770492,0.9803921568627451
0331231858,0.4909765559116208,0.974025974025974,0.9866666666666667,1.0,0.9594594594594594,0.9861111111111112,0.9577464788732394,1.0,1.0,0.8529411764705882,0.8275862068965517,0.9791666666666666,0.9361702127659575,1.0,1.0,1.0,0.9545454545454546,0.9795918367346939,1.0,0.9318181818181818
0331231901,0.5567254754754756,0.975,0.9615384615384616,1.0,0.9733333333333334,0.9864864864864865,0.9041095890410958,1.0,1.0,0.8636363636363636,0.8771929824561403,0.96,1.0,1.0,1.0,0.9791666666666666,0.9787234042553191,1.0,0.9814814814814815,1.0
0331231905,0.6410347271438696,0.9879518072289156,1.0,1.0,0.9878048780487805,1.0,0.9259259259259259,1.0,1.0,0.8933333333333333,0.9104477611940298,0.9836065573770492,1.0,1.0,1.0,0.9166666666666666,0.9818181818181818,1.0,0.9852941176470589,1.0
0331231907,0.5,0.9705882352941176,0.9696969696969697,1.0,1.0,0.96875,1.0,1.0,1.0,0.8064516129032258,0.8,1.0,1.0,1.0,1.0,0.9,0.9444444444444444,1.0,1.0,1.0
0401230230,0.3341499622828967,1.0,0.9880952380952381,0.9879518072289156,0.975609756097561,0.975,0.9871794871794872,0.9746835443037974,0.987012987012987,0.7105263157894737,0.75,0.9318181818181818,1.0,0.9534883720930233,0.975609756097561,0.975,0.9230769230769231,0.9583333333333334,0.9782608695652174,0.9722222222222222
0401230231,0.46123746637319646,1.0,1.0,1.0,0.9540229885057471,0.963855421686747,0.9625,1.0,1.0,0.8181818181818182,0.7619047619047619,0.9791666666666666,0.9787234042553191,1.0,0.9782608695652174,1.0,0.9333333333333333,1.0,0.9787234042553191,0.9761904761904762
0401231011,0.5369248035914702,1.0,0.9506172839506173,1.0,0.961038961038961,1.0,0.9864864864864865,0.9726027397260274,1.0,0.9154929577464789,0.8923076923076924,0.9827586206896551,0.9473684210526315,1.0,0.9629629629629629,0.9423076923076923,0.9387755102040817,0.9636363636363636,0.9811320754716981,1.0
0401231013,0.5732042817126851,1.0,0.9714285714285714,0.9705882352941176,0.9848484848484849,1.0,0.9264705882352942,1.0,1.0,0.8888888888888888,0.9107142857142857,1.0,1.0,1.0,0.9803921568627451,0.92,0.9347826086956522,1.0,1.0,0.9761904761904762
0401231016,0.4845189104448364,1.0,0.9878048780487805,1.0,0.9876543209876543,1.0,0.9135802469135802,1.0,1.0,0.8513513513513513,0.9365079365079365,0.9491525423728814,1.0,1.0,1.0,0.8928571428571429,0.86,0.9583333333333334,1.0,0.9761904761904762
0401231018,0.5881886642885454,0.9885057471264368,1.0,1.0,0.9883720930232558,1.0,0.9529411764705882,1.0,1.0,0.9135802469135802,0.9324324324324325,1.0,0.9855072463768116,1.0,0.9117647058823529,0.9193548387096774,0.9298245614035088,0.9655172413793104,1.0,1.0
0401231020,0.5504522328999434,0.9836065573770492,1.0,1.0,0.95,1.0,0.9482758620689655,1.0,1.0,0.8909090909090909,0.8775510204081632,1.0,0.9767441860465116,1.0,1.0,0.9047619047619048,0.9210526315789473,0.9761904761904762,1.0,1.0
0401231023,0.621951219512195,1.0,0.9878048780487805,0.9876543209876543,0.9625,0.987012987012987,0.9736842105263158,1.0,1.0,0.8783783783783784,0.9692307692307692,0.9523809523809523,1.0,1.0,1.0,0.9333333333333333,0.9107142857142857,1.0,1.0,1.0
0401231111,0.48822681990768224,0.9852941176470589,0.8918918918918919,1.0,0.9696969696969697,1.0,0.96875,1.0,1.0,0.8387096774193549,0.8846153846153846,0.9782608695652174,1.0,1.0,1.0,0.9777777777777777,0.9318181818181818,0.9615384615384616,0.9803921568627451,0.9487179487179487
0401231116,0.4510737384819586,1.0,0.926829268292683,1.0,0.9342105263157895,0.9859154929577465,0.9571428571428572,1.0,0.9852941176470589,0.8208955223880597,0.9090909090909091,1.0,1.0,1.0,1.0,0.98,0.9183673469387755,1.0,0.9454545454545454,0.8823529411764706
0401231121,0.42397759103641464,0.9882352941176471,0.9761904761904762,1.0,0.9146341463414634,0.9733333333333334,0.9726027397260274,1.0,1.0,0.8873239436619719,0.8095238095238095,1.0,0.9803921568627451,1.0,0.98,0.9387755102040817,0.8695652173913043,1.0,0.9555555555555556,0.9428571428571428
0401231123,0.5059303187546331,1.0,0.9868421052631579,1.0,0.9733333333333334,0.9863013698630136,0.9722222222222222,1.0,0.9436619718309859,0.8507462686567164,0.8245614035087719,0.9787234042553191,0.9782608695652174,1.0,0.9777777777777777,0.9545454545454546,0.9285714285714286,1.0,1.0,1.0
0401231126,0.3918895951595906,0.9857142857142858,0.8904109589041096,1.0,0.9846153846153847,0.984375,0.9682539682539683,1.0,0.9838709677419355,0.819672131147541,0.84,0.9761904761904762,0.9512195121951219,1.0,0.9743589743589743,0.9736842105263158,0.972972972972973,0.9487179487179487,0.9459459459459459,0.9130434782608695
